experiment,category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
1.3,multiclass,Random Forest,400,10,2,40,800,0.367647059
1.3,multiclass,Random Forest,400,10,2,50,800,0.367647059
1.3,multiclass,Random Forest,400,200,8,50,200,0.366071429
1.3,multiclass,Random Forest,200,10,1,20,800,0.362962963
1.3,multiclass,Random Forest,200,10,1,30,800,0.362962963
1.3,multiclass,Random Forest,200,10,1,40,800,0.362962963
1.3,multiclass,Random Forest,200,10,1,50,800,0.362962963
1.3,multiclass,Random Forest,200,10,2,30,200,0.362962963
1.3,multiclass,Random Forest,200,10,4,20,400,0.362962963
1.3,multiclass,Random Forest,200,10,4,40,50,0.362962963
1.3,multiclass,Random Forest,200,10,4,40,100,0.362962963
1.3,multiclass,Random Forest,100,10,2,20,100,0.359259259
1.3,multiclass,Random Forest,200,10,2,20,400,0.355555556
1.3,multiclass,Random Forest,200,10,4,20,100,0.355555556
1.3,multiclass,Random Forest,200,10,4,20,200,0.355555556
1.3,multiclass,Random Forest,200,10,4,50,50,0.355555556
1.3,multiclass,Random Forest,200,100,8,50,800,0.354166667
1.3,multiclass,Random Forest,400,200,8,50,100,0.354166667
1.3,multiclass,Random Forest,400,10,1,20,100,0.352941176
1.3,multiclass,Random Forest,400,10,1,30,100,0.352941176
1.3,multiclass,Random Forest,400,10,1,40,100,0.352941176
1.3,multiclass,Random Forest,400,10,1,50,100,0.352941176
1.3,multiclass,Random Forest,100,200,8,50,100,0.352623744
1.3,multiclass,Random Forest,100,200,8,50,400,0.349460365
1.3,multiclass,Random Forest,400,200,8,50,800,0.348214286
1.3,multiclass,Random Forest,200,10,2,40,400,0.348148148
1.3,multiclass,Random Forest,200,10,2,50,400,0.348148148
1.3,multiclass,Random Forest,200,10,4,20,800,0.348148148
1.3,multiclass,Random Forest,200,10,4,30,100,0.348148148
1.3,multiclass,Random Forest,200,10,4,30,400,0.348148148
1.3,multiclass,Random Forest,200,100,8,50,200,0.347470238
1.3,multiclass,Random Forest,400,200,8,50,400,0.34672619
1.3,multiclass,Random Forest,100,200,8,50,800,0.346669148
1.3,multiclass,Random Forest,200,100,8,50,400,0.345982143
1.3,multiclass,Random Forest,100,200,8,50,200,0.344622255
1.3,multiclass,Random Forest,100,10,2,20,50,0.344444444
1.3,multiclass,Random Forest,100,10,2,40,50,0.340740741
1.3,multiclass,Random Forest,200,10,1,20,200,0.340740741
1.3,multiclass,Random Forest,200,10,1,20,400,0.340740741
1.3,multiclass,Random Forest,200,10,1,30,200,0.340740741
1.3,multiclass,Random Forest,200,10,1,30,400,0.340740741
1.3,multiclass,Random Forest,200,10,1,40,200,0.340740741
1.3,multiclass,Random Forest,200,10,1,40,400,0.340740741
1.3,multiclass,Random Forest,200,10,1,50,200,0.340740741
1.3,multiclass,Random Forest,200,10,1,50,400,0.340740741
1.3,multiclass,Random Forest,200,10,2,20,200,0.340740741
1.3,multiclass,Random Forest,200,10,2,50,200,0.340740741
1.3,multiclass,Random Forest,200,10,4,20,50,0.340740741
1.3,multiclass,Random Forest,200,200,8,50,100,0.339411984
1.3,multiclass,Random Forest,100,200,8,40,100,0.33885374
1.3,multiclass,Random Forest,200,200,8,50,200,0.33717901
1.3,multiclass,Random Forest,100,10,4,40,200,0.337037037
1.3,multiclass,Random Forest,200,100,8,50,100,0.336309524
1.3,multiclass,Random Forest,400,200,8,50,50,0.334821429
1.3,multiclass,Random Forest,200,100,8,40,200,0.334077381
1.3,multiclass,Random Forest,400,200,8,40,100,0.334077381
1.3,multiclass,Random Forest,200,200,8,50,400,0.333457387
1.3,multiclass,Random Forest,100,10,4,40,100,0.333333333
1.3,multiclass,Random Forest,200,1,1,20,100,0.333333333
1.3,multiclass,Random Forest,200,1,1,20,800,0.333333333
1.3,multiclass,Random Forest,200,1,1,30,100,0.333333333
1.3,multiclass,Random Forest,200,1,1,30,800,0.333333333
1.3,multiclass,Random Forest,200,1,1,40,100,0.333333333
1.3,multiclass,Random Forest,200,1,1,40,800,0.333333333
1.3,multiclass,Random Forest,200,1,1,50,100,0.333333333
1.3,multiclass,Random Forest,200,1,1,50,800,0.333333333
1.3,multiclass,Random Forest,200,1,2,20,200,0.333333333
1.3,multiclass,Random Forest,200,1,2,20,800,0.333333333
1.3,multiclass,Random Forest,200,1,2,30,200,0.333333333
1.3,multiclass,Random Forest,200,1,2,30,800,0.333333333
1.3,multiclass,Random Forest,200,1,2,40,200,0.333333333
1.3,multiclass,Random Forest,200,1,2,40,800,0.333333333
1.3,multiclass,Random Forest,200,1,2,50,200,0.333333333
1.3,multiclass,Random Forest,200,1,2,50,800,0.333333333
1.3,multiclass,Random Forest,200,10,2,40,200,0.333333333
1.3,multiclass,Random Forest,100,200,8,50,50,0.331596576
1.3,multiclass,Random Forest,200,100,8,40,400,0.33110119
1.3,multiclass,Random Forest,100,200,8,40,400,0.331038333
1.3,multiclass,Random Forest,200,200,8,50,800,0.329735765
1.3,multiclass,Random Forest,100,10,4,40,800,0.32962963
1.3,multiclass,Random Forest,100,10,4,50,800,0.32962963
1.3,multiclass,Random Forest,100,100,8,50,100,0.32899144
1.3,multiclass,Random Forest,200,200,8,40,100,0.32899144
1.3,multiclass,Random Forest,400,200,8,40,400,0.328125
1.3,multiclass,Random Forest,200,100,8,40,800,0.327380952
1.3,multiclass,Random Forest,100,200,8,40,200,0.327130629
1.3,multiclass,Random Forest,200,200,8,50,50,0.326386304
1.3,multiclass,Random Forest,100,10,4,30,100,0.325925926
1.3,multiclass,Random Forest,100,200,8,40,800,0.325083737
1.3,multiclass,Random Forest,100,100,8,50,400,0.324525493
1.3,multiclass,Random Forest,400,10,1,20,50,0.323529412
1.3,multiclass,Random Forest,400,10,1,30,50,0.323529412
1.3,multiclass,Random Forest,400,10,1,40,50,0.323529412
1.3,multiclass,Random Forest,400,10,1,50,50,0.323529412
1.3,multiclass,Random Forest,100,10,4,20,800,0.322222222
1.3,multiclass,Random Forest,100,10,4,30,400,0.322222222
1.3,multiclass,Random Forest,100,10,4,30,800,0.322222222
1.3,multiclass,Random Forest,100,10,4,40,400,0.322222222
1.3,multiclass,Random Forest,400,200,8,40,800,0.322172619
1.3,multiclass,Random Forest,200,200,8,40,200,0.321548195
1.3,multiclass,Random Forest,200,200,8,40,400,0.321548195
1.3,multiclass,Random Forest,400,200,8,40,200,0.321428571
1.3,multiclass,Random Forest,100,100,8,50,200,0.318570897
1.3,multiclass,Random Forest,100,10,2,50,50,0.318518519
1.3,multiclass,Random Forest,100,10,2,50,100,0.318518519
1.3,multiclass,Random Forest,100,10,4,50,400,0.318518519
1.3,multiclass,Random Forest,200,10,2,20,50,0.318518519
1.3,multiclass,Random Forest,200,10,2,20,100,0.318518519
1.3,multiclass,Random Forest,200,100,8,50,50,0.318452381
1.3,multiclass,Random Forest,100,200,8,30,100,0.317268329
1.3,multiclass,Random Forest,100,200,8,40,50,0.317268329
1.3,multiclass,Random Forest,200,100,8,40,100,0.316220238
1.3,multiclass,Random Forest,100,100,8,50,800,0.315593599
1.3,multiclass,Random Forest,200,100,8,30,200,0.31547619
1.3,multiclass,Random Forest,100,100,8,50,50,0.314849274
1.3,multiclass,Random Forest,100,10,4,30,200,0.314814815
1.3,multiclass,Random Forest,100,10,4,40,50,0.314814815
1.3,multiclass,Random Forest,100,100,8,40,100,0.31410495
1.3,multiclass,Random Forest,200,200,8,40,800,0.31410495
1.3,multiclass,Random Forest,400,200,8,40,50,0.313244048
1.3,multiclass,Random Forest,200,200,8,30,100,0.312616301
1.3,multiclass,Random Forest,200,200,8,40,50,0.312616301
1.3,multiclass,Random Forest,100,10,4,20,400,0.311111111
1.3,multiclass,Random Forest,100,1,2,20,50,0.310344828
1.3,multiclass,Random Forest,100,1,2,30,50,0.310344828
1.3,multiclass,Random Forest,100,1,2,40,50,0.310344828
1.3,multiclass,Random Forest,100,1,2,50,50,0.310344828
1.3,multiclass,Random Forest,100,200,8,30,400,0.310197246
1.3,multiclass,Random Forest,400,200,8,30,100,0.30952381
1.3,multiclass,Random Forest,100,200,8,30,800,0.308894678
1.3,multiclass,Random Forest,400,10,2,20,800,0.308823529
1.3,multiclass,Random Forest,400,10,4,20,200,0.308823529
1.3,multiclass,Random Forest,100,10,4,30,50,0.307407407
1.3,multiclass,Random Forest,100,100,8,40,400,0.306289542
1.3,multiclass,Random Forest,100,100,8,40,200,0.305545218
1.3,multiclass,Random Forest,100,100,8,40,800,0.305173055
1.3,multiclass,Random Forest,100,200,8,30,200,0.304800893
1.3,multiclass,Random Forest,400,200,8,30,400,0.304315476
1.3,multiclass,Random Forest,100,10,4,20,100,0.303703704
1.3,multiclass,Random Forest,100,10,4,50,200,0.303703704
1.3,multiclass,Random Forest,200,10,2,30,50,0.303703704
1.3,multiclass,Random Forest,100,100,8,40,50,0.302940082
1.3,multiclass,Random Forest,200,200,8,30,200,0.301823595
1.3,multiclass,Random Forest,200,200,8,30,400,0.301823595
1.3,multiclass,Random Forest,200,100,8,40,50,0.301339286
1.3,multiclass,Random Forest,100,100,8,30,100,0.300707108
1.3,multiclass,Random Forest,200,100,8,30,100,0.300595238
1.3,multiclass,Random Forest,400,200,8,30,800,0.29985119
1.3,multiclass,Random Forest,200,100,8,30,400,0.299107143
1.3,multiclass,Random Forest,200,100,8,30,800,0.299107143
1.3,multiclass,Random Forest,400,200,8,30,200,0.297619048
1.3,multiclass,Random Forest,100,200,8,30,50,0.297543729
1.3,multiclass,Random Forest,100,10,4,50,100,0.296296296
1.3,multiclass,Random Forest,200,10,2,40,50,0.296296296
1.3,multiclass,Random Forest,200,10,2,50,50,0.296296296
1.3,multiclass,Random Forest,200,200,8,30,50,0.296241161
1.3,multiclass,Random Forest,400,200,8,30,50,0.296130952
1.3,multiclass,Random Forest,100,200,8,20,100,0.294194269
1.3,multiclass,Random Forest,400,10,2,20,50,0.294117647
1.3,multiclass,Random Forest,400,10,2,20,200,0.294117647
1.3,multiclass,Random Forest,400,10,2,30,50,0.294117647
1.3,multiclass,Random Forest,400,10,2,30,200,0.294117647
1.3,multiclass,Random Forest,400,10,2,30,400,0.294117647
1.3,multiclass,Random Forest,400,10,2,40,50,0.294117647
1.3,multiclass,Random Forest,400,10,2,40,200,0.294117647
1.3,multiclass,Random Forest,400,10,2,40,400,0.294117647
1.3,multiclass,Random Forest,400,10,2,50,50,0.294117647
1.3,multiclass,Random Forest,400,10,2,50,200,0.294117647
1.3,multiclass,Random Forest,400,10,2,50,400,0.294117647
1.3,multiclass,Random Forest,200,200,8,30,800,0.293263863
1.3,multiclass,Random Forest,100,10,4,50,50,0.292592593
1.3,multiclass,Random Forest,200,200,8,20,100,0.291775214
1.3,multiclass,Random Forest,200,100,8,30,50,0.290922619
1.3,multiclass,Random Forest,100,100,8,30,50,0.289914403
1.3,multiclass,Random Forest,100,100,8,30,200,0.289914403
1.3,multiclass,Random Forest,100,200,8,20,400,0.289728322
1.3,multiclass,Random Forest,400,200,8,20,100,0.288690476
1.3,multiclass,Random Forest,100,100,8,30,800,0.288425754
1.3,multiclass,Random Forest,100,100,8,30,400,0.286937105
1.3,multiclass,Random Forest,100,200,8,20,800,0.285634537
1.3,multiclass,Random Forest,400,100,8,40,800,0.285289747
1.3,multiclass,Random Forest,100,10,4,20,50,0.285185185
1.3,multiclass,Random Forest,100,10,4,20,200,0.285185185
1.3,multiclass,Random Forest,200,100,8,20,100,0.28422619
1.3,multiclass,Random Forest,100,200,8,20,200,0.283959806
1.3,multiclass,Random Forest,400,100,8,40,200,0.283803863
1.3,multiclass,Random Forest,400,100,8,50,200,0.283803863
1.3,multiclass,Random Forest,100,100,8,20,100,0.28284332
1.3,multiclass,Random Forest,400,100,8,50,50,0.282317979
1.3,multiclass,Random Forest,100,200,8,20,50,0.282098995
1.3,multiclass,Random Forest,400,100,8,40,400,0.280832095
1.3,multiclass,Random Forest,400,100,8,50,400,0.280832095
1.3,multiclass,Random Forest,400,100,8,50,800,0.280832095
1.3,multiclass,Random Forest,400,10,2,20,400,0.279411765
1.3,multiclass,Random Forest,400,10,4,20,50,0.279411765
1.3,multiclass,Random Forest,400,10,4,20,100,0.279411765
1.3,multiclass,Random Forest,400,10,4,20,400,0.279411765
1.3,multiclass,Random Forest,400,100,8,30,200,0.279346211
1.3,multiclass,Random Forest,400,100,8,50,100,0.279346211
1.3,multiclass,Random Forest,200,200,8,20,50,0.27800521
1.3,multiclass,Random Forest,400,100,8,30,800,0.277860327
1.3,multiclass,Random Forest,400,100,8,40,100,0.276374443
1.3,multiclass,Random Forest,400,200,8,20,50,0.276041667
1.3,multiclass,Random Forest,100,1,1,20,400,0.275862069
1.3,multiclass,Random Forest,100,1,1,20,800,0.275862069
1.3,multiclass,Random Forest,100,1,1,30,400,0.275862069
1.3,multiclass,Random Forest,100,1,1,30,800,0.275862069
1.3,multiclass,Random Forest,100,1,1,40,400,0.275862069
1.3,multiclass,Random Forest,100,1,1,40,800,0.275862069
1.3,multiclass,Random Forest,100,1,1,50,400,0.275862069
1.3,multiclass,Random Forest,100,1,1,50,800,0.275862069
1.3,multiclass,Random Forest,100,1,2,20,800,0.275862069
1.3,multiclass,Random Forest,100,1,2,30,800,0.275862069
1.3,multiclass,Random Forest,100,1,2,40,800,0.275862069
1.3,multiclass,Random Forest,100,1,2,50,800,0.275862069
1.3,multiclass,Random Forest,100,100,8,20,50,0.275772237
1.3,multiclass,Random Forest,200,200,8,20,200,0.275772237
1.3,multiclass,Random Forest,400,200,8,20,400,0.275297619
1.3,multiclass,Random Forest,400,200,8,20,200,0.274553571
1.3,multiclass,Random Forest,200,100,8,20,800,0.273809524
1.3,multiclass,Random Forest,400,200,8,20,800,0.273809524
1.3,multiclass,Random Forest,400,100,8,20,800,0.273402675
1.3,multiclass,Random Forest,400,100,8,30,400,0.273402675
1.3,multiclass,Random Forest,200,100,8,20,400,0.271577381
1.3,multiclass,Random Forest,200,200,8,20,400,0.27130629
1.3,multiclass,Random Forest,100,100,8,20,200,0.270934127
1.3,multiclass,Random Forest,200,200,8,20,800,0.270561965
1.3,multiclass,Random Forest,400,100,8,20,200,0.270430906
1.3,multiclass,Random Forest,200,100,8,20,50,0.270089286
1.3,multiclass,Random Forest,200,100,8,20,200,0.269345238
1.3,multiclass,Random Forest,100,100,8,20,400,0.268328991
1.3,multiclass,Random Forest,100,100,8,20,800,0.267956829
1.3,multiclass,Random Forest,400,100,8,30,100,0.267459138
1.3,multiclass,Random Forest,400,100,8,40,50,0.267459138
1.3,multiclass,Random Forest,100,10,8,50,800,0.266666667
1.3,multiclass,Random Forest,200,1,2,20,50,0.266666667
1.3,multiclass,Random Forest,200,1,2,30,50,0.266666667
1.3,multiclass,Random Forest,200,1,2,40,50,0.266666667
1.3,multiclass,Random Forest,200,1,2,50,50,0.266666667
1.3,multiclass,Random Forest,400,10,2,20,100,0.264705882
1.3,multiclass,Random Forest,400,10,4,30,50,0.264705882
1.3,multiclass,Random Forest,400,10,4,30,200,0.264705882
1.3,multiclass,Random Forest,400,10,4,40,100,0.264705882
1.3,multiclass,Random Forest,400,10,4,40,200,0.264705882
1.3,multiclass,Random Forest,400,10,4,40,400,0.264705882
1.3,multiclass,Random Forest,400,10,8,50,800,0.264705882
1.3,multiclass,Random Forest,100,10,8,50,400,0.262962963
1.3,multiclass,Random Forest,400,100,8,20,100,0.260029718
1.3,multiclass,Random Forest,100,10,8,50,200,0.259259259
1.3,multiclass,Random Forest,400,100,8,20,400,0.258543834
1.3,multiclass,Random Forest,100,10,8,40,400,0.255555556
1.3,multiclass,Random Forest,100,10,8,50,50,0.255555556
1.3,multiclass,Random Forest,400,100,8,30,50,0.252600297
1.3,multiclass,Random Forest,400,1,1,20,100,0.25
1.3,multiclass,Random Forest,400,1,1,20,800,0.25
1.3,multiclass,Random Forest,400,1,1,30,100,0.25
1.3,multiclass,Random Forest,400,1,1,30,800,0.25
1.3,multiclass,Random Forest,400,1,1,40,100,0.25
1.3,multiclass,Random Forest,400,1,1,40,800,0.25
1.3,multiclass,Random Forest,400,1,1,50,100,0.25
1.3,multiclass,Random Forest,400,1,1,50,800,0.25
1.3,multiclass,Random Forest,400,10,2,30,100,0.25
1.3,multiclass,Random Forest,400,10,2,40,100,0.25
1.3,multiclass,Random Forest,400,10,2,50,100,0.25
1.3,multiclass,Random Forest,400,10,4,30,100,0.25
1.3,multiclass,Random Forest,400,10,4,30,400,0.25
1.3,multiclass,Random Forest,400,10,4,40,50,0.25
1.3,multiclass,Random Forest,400,10,4,40,800,0.25
1.3,multiclass,Random Forest,400,10,4,50,50,0.25
1.3,multiclass,Random Forest,400,10,4,50,100,0.25
1.3,multiclass,Random Forest,400,10,4,50,200,0.25
1.3,multiclass,Random Forest,400,10,4,50,400,0.25
1.3,multiclass,Random Forest,400,10,4,50,800,0.25
1.3,multiclass,Random Forest,400,10,8,20,50,0.25
1.3,multiclass,Random Forest,400,10,8,20,800,0.25
1.3,multiclass,Random Forest,400,10,8,30,800,0.25
1.3,multiclass,Random Forest,400,10,8,40,800,0.25
1.3,multiclass,Random Forest,100,10,8,30,50,0.248148148
1.3,multiclass,Random Forest,100,10,8,40,50,0.248148148
1.3,multiclass,Random Forest,100,10,8,40,800,0.248148148
1.3,multiclass,Random Forest,100,10,8,50,100,0.248148148
1.3,multiclass,Random Forest,100,10,8,30,800,0.244444444
1.3,multiclass,Random Forest,400,100,8,20,50,0.243684993
1.3,multiclass,Random Forest,100,1,1,20,200,0.24137931
1.3,multiclass,Random Forest,100,1,1,30,200,0.24137931
1.3,multiclass,Random Forest,100,1,1,40,200,0.24137931
1.3,multiclass,Random Forest,100,1,1,50,200,0.24137931
1.3,multiclass,Random Forest,100,10,8,30,100,0.240740741
1.3,multiclass,Random Forest,100,10,8,40,100,0.240740741
1.3,multiclass,Random Forest,100,10,8,30,200,0.237037037
1.3,multiclass,Random Forest,100,10,8,30,400,0.237037037
1.3,multiclass,Random Forest,100,10,8,40,200,0.237037037
1.3,multiclass,Random Forest,200,10,8,50,100,0.237037037
1.3,multiclass,Random Forest,400,10,4,20,800,0.235294118
1.3,multiclass,Random Forest,400,10,4,30,800,0.235294118
1.3,multiclass,Random Forest,100,10,8,20,50,0.233333333
1.3,multiclass,Random Forest,100,10,8,20,100,0.233333333
1.3,multiclass,Random Forest,100,10,8,20,400,0.233333333
1.3,multiclass,Random Forest,100,10,8,20,800,0.233333333
1.3,multiclass,Random Forest,100,10,8,20,200,0.22962963
1.3,multiclass,Random Forest,200,10,8,30,200,0.22962963
1.3,multiclass,Random Forest,200,10,8,30,400,0.22962963
1.3,multiclass,Random Forest,200,10,8,30,800,0.22962963
1.3,multiclass,Random Forest,200,10,8,40,100,0.22962963
1.3,multiclass,Random Forest,200,10,8,40,200,0.22962963
1.3,multiclass,Random Forest,200,10,8,40,400,0.22962963
1.3,multiclass,Random Forest,200,10,8,40,800,0.22962963
1.3,multiclass,Random Forest,200,10,8,50,50,0.22962963
1.3,multiclass,Random Forest,200,10,8,50,200,0.22962963
1.3,multiclass,Random Forest,200,10,8,50,400,0.22962963
1.3,multiclass,Random Forest,200,10,8,50,800,0.22962963
1.3,multiclass,Random Forest,200,10,8,20,200,0.222222222
1.3,multiclass,Random Forest,200,10,8,30,100,0.222222222
1.3,multiclass,Random Forest,200,10,8,40,50,0.222222222
1.3,multiclass,Random Forest,400,10,8,20,100,0.220588235
1.3,multiclass,Random Forest,400,10,8,20,200,0.220588235
1.3,multiclass,Random Forest,400,10,8,20,400,0.220588235
1.3,multiclass,Random Forest,400,10,8,30,50,0.220588235
1.3,multiclass,Random Forest,400,10,8,30,100,0.220588235
1.3,multiclass,Random Forest,400,10,8,30,200,0.220588235
1.3,multiclass,Random Forest,400,10,8,30,400,0.220588235
1.3,multiclass,Random Forest,400,10,8,40,50,0.220588235
1.3,multiclass,Random Forest,400,10,8,40,100,0.220588235
1.3,multiclass,Random Forest,400,10,8,40,200,0.220588235
1.3,multiclass,Random Forest,400,10,8,40,400,0.220588235
1.3,multiclass,Random Forest,400,10,8,50,50,0.220588235
1.3,multiclass,Random Forest,400,10,8,50,100,0.220588235
1.3,multiclass,Random Forest,400,10,8,50,200,0.220588235
1.3,multiclass,Random Forest,400,10,8,50,400,0.220588235
1.3,multiclass,Random Forest,200,10,8,30,50,0.214814815
1.3,multiclass,Random Forest,200,10,8,20,400,0.207407407
1.3,multiclass,Random Forest,200,10,8,20,800,0.207407407
1.3,multiclass,Random Forest,100,1,2,20,100,0.206896552
1.3,multiclass,Random Forest,100,1,2,20,200,0.206896552
1.3,multiclass,Random Forest,100,1,2,20,400,0.206896552
1.3,multiclass,Random Forest,100,1,2,30,100,0.206896552
1.3,multiclass,Random Forest,100,1,2,30,200,0.206896552
1.3,multiclass,Random Forest,100,1,2,30,400,0.206896552
1.3,multiclass,Random Forest,100,1,2,40,100,0.206896552
1.3,multiclass,Random Forest,100,1,2,40,200,0.206896552
1.3,multiclass,Random Forest,100,1,2,40,400,0.206896552
1.3,multiclass,Random Forest,100,1,2,50,100,0.206896552
1.3,multiclass,Random Forest,100,1,2,50,200,0.206896552
1.3,multiclass,Random Forest,100,1,2,50,400,0.206896552
1.3,multiclass,Random Forest,100,1,4,20,200,0.206896552
1.3,multiclass,Random Forest,100,1,4,20,400,0.206896552
1.3,multiclass,Random Forest,100,1,4,20,800,0.206896552
1.3,multiclass,Random Forest,100,1,4,30,200,0.206896552
1.3,multiclass,Random Forest,100,1,4,30,400,0.206896552
1.3,multiclass,Random Forest,100,1,4,30,800,0.206896552
1.3,multiclass,Random Forest,100,1,4,40,100,0.206896552
1.3,multiclass,Random Forest,100,1,4,40,200,0.206896552
1.3,multiclass,Random Forest,100,1,4,40,400,0.206896552
1.3,multiclass,Random Forest,100,1,4,40,800,0.206896552
1.3,multiclass,Random Forest,100,1,4,50,100,0.206896552
1.3,multiclass,Random Forest,100,1,4,50,200,0.206896552
1.3,multiclass,Random Forest,100,1,4,50,400,0.206896552
1.3,multiclass,Random Forest,100,1,4,50,800,0.206896552
1.3,multiclass,Random Forest,100,1,8,20,50,0.206896552
1.3,multiclass,Random Forest,100,1,8,20,100,0.206896552
1.3,multiclass,Random Forest,100,1,8,20,200,0.206896552
1.3,multiclass,Random Forest,100,1,8,20,400,0.206896552
1.3,multiclass,Random Forest,100,1,8,20,800,0.206896552
1.3,multiclass,Random Forest,100,1,8,30,50,0.206896552
1.3,multiclass,Random Forest,100,1,8,30,100,0.206896552
1.3,multiclass,Random Forest,100,1,8,30,200,0.206896552
1.3,multiclass,Random Forest,100,1,8,30,400,0.206896552
1.3,multiclass,Random Forest,100,1,8,30,800,0.206896552
1.3,multiclass,Random Forest,100,1,8,40,50,0.206896552
1.3,multiclass,Random Forest,100,1,8,40,100,0.206896552
1.3,multiclass,Random Forest,100,1,8,40,200,0.206896552
1.3,multiclass,Random Forest,100,1,8,40,400,0.206896552
1.3,multiclass,Random Forest,100,1,8,40,800,0.206896552
1.3,multiclass,Random Forest,100,1,8,50,50,0.206896552
1.3,multiclass,Random Forest,100,1,8,50,100,0.206896552
1.3,multiclass,Random Forest,100,1,8,50,200,0.206896552
1.3,multiclass,Random Forest,100,1,8,50,400,0.206896552
1.3,multiclass,Random Forest,100,1,8,50,800,0.206896552
1.3,multiclass,Random Forest,200,1,2,20,100,0.2
1.3,multiclass,Random Forest,200,1,2,30,100,0.2
1.3,multiclass,Random Forest,200,1,2,40,100,0.2
1.3,multiclass,Random Forest,200,1,2,50,100,0.2
1.3,multiclass,Random Forest,200,1,4,20,50,0.2
1.3,multiclass,Random Forest,200,1,4,20,100,0.2
1.3,multiclass,Random Forest,200,1,4,20,200,0.2
1.3,multiclass,Random Forest,200,1,4,20,800,0.2
1.3,multiclass,Random Forest,200,1,4,30,50,0.2
1.3,multiclass,Random Forest,200,1,4,30,100,0.2
1.3,multiclass,Random Forest,200,1,4,30,200,0.2
1.3,multiclass,Random Forest,200,1,4,30,800,0.2
1.3,multiclass,Random Forest,200,1,4,40,50,0.2
1.3,multiclass,Random Forest,200,1,4,40,100,0.2
1.3,multiclass,Random Forest,200,1,4,40,200,0.2
1.3,multiclass,Random Forest,200,1,4,40,800,0.2
1.3,multiclass,Random Forest,200,1,4,50,50,0.2
1.3,multiclass,Random Forest,200,1,4,50,100,0.2
1.3,multiclass,Random Forest,200,1,4,50,200,0.2
1.3,multiclass,Random Forest,200,1,4,50,800,0.2
1.3,multiclass,Random Forest,200,1,8,20,50,0.2
1.3,multiclass,Random Forest,200,1,8,20,100,0.2
1.3,multiclass,Random Forest,200,1,8,20,200,0.2
1.3,multiclass,Random Forest,200,1,8,20,400,0.2
1.3,multiclass,Random Forest,200,1,8,20,800,0.2
1.3,multiclass,Random Forest,200,1,8,30,50,0.2
1.3,multiclass,Random Forest,200,1,8,30,100,0.2
1.3,multiclass,Random Forest,200,1,8,30,200,0.2
1.3,multiclass,Random Forest,200,1,8,30,400,0.2
1.3,multiclass,Random Forest,200,1,8,30,800,0.2
1.3,multiclass,Random Forest,200,1,8,40,50,0.2
1.3,multiclass,Random Forest,200,1,8,40,100,0.2
1.3,multiclass,Random Forest,200,1,8,40,200,0.2
1.3,multiclass,Random Forest,200,1,8,40,400,0.2
1.3,multiclass,Random Forest,200,1,8,40,800,0.2
1.3,multiclass,Random Forest,200,1,8,50,50,0.2
1.3,multiclass,Random Forest,200,1,8,50,100,0.2
1.3,multiclass,Random Forest,200,1,8,50,200,0.2
1.3,multiclass,Random Forest,200,1,8,50,400,0.2
1.3,multiclass,Random Forest,200,1,8,50,800,0.2
1.3,multiclass,Random Forest,200,10,8,20,50,0.2
1.3,multiclass,Random Forest,200,10,8,20,100,0.2
1.3,multiclass,Random Forest,100,1,4,20,50,0.172413793
1.3,multiclass,Random Forest,100,1,4,20,100,0.172413793
1.3,multiclass,Random Forest,100,1,4,30,50,0.172413793
1.3,multiclass,Random Forest,100,1,4,30,100,0.172413793
1.3,multiclass,Random Forest,100,1,4,40,50,0.172413793
1.3,multiclass,Random Forest,100,1,4,50,50,0.172413793
1.3,multiclass,Random Forest,100,1,1,20,50,0.137931034
1.3,multiclass,Random Forest,100,1,1,20,100,0.137931034
1.3,multiclass,Random Forest,100,1,1,30,50,0.137931034
1.3,multiclass,Random Forest,100,1,1,30,100,0.137931034
1.3,multiclass,Random Forest,100,1,1,40,50,0.137931034
1.3,multiclass,Random Forest,100,1,1,40,100,0.137931034
1.3,multiclass,Random Forest,100,1,1,50,50,0.137931034
1.3,multiclass,Random Forest,100,1,1,50,100,0.137931034
1.3,multiclass,Random Forest,200,1,4,20,400,0.133333333
1.3,multiclass,Random Forest,200,1,4,30,400,0.133333333
1.3,multiclass,Random Forest,200,1,4,40,400,0.133333333
1.3,multiclass,Random Forest,200,1,4,50,400,0.133333333
1.3,multiclass,Random Forest,400,1,1,20,50,0.125
1.3,multiclass,Random Forest,400,1,1,20,200,0.125
1.3,multiclass,Random Forest,400,1,1,20,400,0.125
1.3,multiclass,Random Forest,400,1,1,30,50,0.125
1.3,multiclass,Random Forest,400,1,1,30,200,0.125
1.3,multiclass,Random Forest,400,1,1,30,400,0.125
1.3,multiclass,Random Forest,400,1,1,40,50,0.125
1.3,multiclass,Random Forest,400,1,1,40,200,0.125
1.3,multiclass,Random Forest,400,1,1,40,400,0.125
1.3,multiclass,Random Forest,400,1,1,50,50,0.125
1.3,multiclass,Random Forest,400,1,1,50,200,0.125
1.3,multiclass,Random Forest,400,1,1,50,400,0.125
1.3,multiclass,Random Forest,400,1,2,20,400,0.125
1.3,multiclass,Random Forest,400,1,2,30,400,0.125
1.3,multiclass,Random Forest,400,1,2,40,400,0.125
1.3,multiclass,Random Forest,400,1,2,50,400,0.125
1.3,multiclass,Random Forest,400,1,4,20,50,0.125
