category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
multiclass,Random Forest,200,10,9,14,450,0.2
multiclass,Random Forest,200,10,9,14,500,0.2
multiclass,Random Forest,200,10,9,16,50,0.18518518518518517
multiclass,Random Forest,200,10,9,16,100,0.1925925925925926
multiclass,Random Forest,200,10,9,16,150,0.2
multiclass,Random Forest,200,10,9,16,200,0.2074074074074074
multiclass,Random Forest,200,10,9,16,250,0.2
multiclass,Random Forest,200,10,9,16,300,0.2074074074074074
multiclass,Random Forest,200,10,9,16,350,0.2074074074074074
multiclass,Random Forest,200,10,9,16,400,0.2074074074074074
multiclass,Random Forest,200,10,9,16,450,0.2
multiclass,Random Forest,200,10,9,16,500,0.2
multiclass,Random Forest,200,10,9,18,50,0.1925925925925926
multiclass,Random Forest,200,10,9,18,100,0.2
multiclass,Random Forest,200,10,9,18,150,0.2074074074074074
multiclass,Random Forest,200,10,9,18,200,0.21481481481481482
multiclass,Random Forest,200,10,9,18,250,0.2074074074074074
multiclass,Random Forest,200,10,9,18,300,0.2074074074074074
multiclass,Random Forest,200,10,9,18,350,0.2074074074074074
multiclass,Random Forest,200,10,9,18,400,0.2074074074074074
multiclass,Random Forest,200,10,9,18,450,0.2074074074074074
multiclass,Random Forest,200,10,9,18,500,0.2074074074074074
multiclass,Random Forest,200,10,11,6,50,0.18518518518518517
multiclass,Random Forest,200,10,11,6,100,0.1925925925925926
multiclass,Random Forest,200,10,11,6,150,0.2
multiclass,Random Forest,200,10,11,6,200,0.1925925925925926
multiclass,Random Forest,200,10,11,6,250,0.1925925925925926
multiclass,Random Forest,200,10,11,6,300,0.18518518518518517
multiclass,Random Forest,200,10,11,6,350,0.18518518518518517
multiclass,Random Forest,200,10,11,6,400,0.18518518518518517
multiclass,Random Forest,200,10,11,6,450,0.18518518518518517
multiclass,Random Forest,200,10,11,6,500,0.18518518518518517
multiclass,Random Forest,200,10,11,8,50,0.18518518518518517
multiclass,Random Forest,200,10,11,8,100,0.1925925925925926
multiclass,Random Forest,200,10,11,8,150,0.2
multiclass,Random Forest,200,10,11,8,200,0.2
multiclass,Random Forest,200,10,11,8,250,0.2
multiclass,Random Forest,200,10,11,8,300,0.2
multiclass,Random Forest,200,10,11,8,350,0.18518518518518517
multiclass,Random Forest,200,10,11,8,400,0.18518518518518517
multiclass,Random Forest,200,10,11,8,450,0.18518518518518517
multiclass,Random Forest,200,10,11,8,500,0.18518518518518517
multiclass,Random Forest,200,10,11,10,50,0.1925925925925926
multiclass,Random Forest,200,10,11,10,100,0.2
multiclass,Random Forest,200,10,11,10,150,0.2
multiclass,Random Forest,200,10,11,10,200,0.2
multiclass,Random Forest,200,10,11,10,250,0.2
multiclass,Random Forest,200,10,11,10,300,0.1925925925925926
multiclass,Random Forest,200,10,11,10,350,0.1925925925925926
multiclass,Random Forest,200,10,11,10,400,0.18518518518518517
multiclass,Random Forest,200,10,11,10,450,0.18518518518518517
multiclass,Random Forest,200,10,11,10,500,0.18518518518518517
multiclass,Random Forest,200,10,11,12,50,0.2
multiclass,Random Forest,200,10,11,12,100,0.2
multiclass,Random Forest,200,10,11,12,150,0.2
multiclass,Random Forest,200,10,11,12,200,0.2
multiclass,Random Forest,200,10,11,12,250,0.2
multiclass,Random Forest,200,10,11,12,300,0.2074074074074074
multiclass,Random Forest,200,10,11,12,350,0.2
multiclass,Random Forest,200,10,11,12,400,0.1925925925925926
multiclass,Random Forest,200,10,11,12,450,0.1925925925925926
multiclass,Random Forest,200,10,11,12,500,0.18518518518518517
multiclass,Random Forest,200,10,11,14,50,0.2
multiclass,Random Forest,200,10,11,14,100,0.2
multiclass,Random Forest,200,10,11,14,150,0.2
multiclass,Random Forest,200,10,11,14,200,0.2
multiclass,Random Forest,200,10,11,14,250,0.2074074074074074
multiclass,Random Forest,200,10,11,14,300,0.2074074074074074
multiclass,Random Forest,200,10,11,14,350,0.2074074074074074
multiclass,Random Forest,200,10,11,14,400,0.2
multiclass,Random Forest,200,10,11,14,450,0.2
multiclass,Random Forest,200,10,11,14,500,0.2
multiclass,Random Forest,200,10,11,16,50,0.2074074074074074
multiclass,Random Forest,200,10,11,16,100,0.2074074074074074
multiclass,Random Forest,200,10,11,16,150,0.2074074074074074
multiclass,Random Forest,200,10,11,16,200,0.2074074074074074
multiclass,Random Forest,200,10,11,16,250,0.2074074074074074
multiclass,Random Forest,200,10,11,16,300,0.2074074074074074
multiclass,Random Forest,200,10,11,16,350,0.2074074074074074
multiclass,Random Forest,200,10,11,16,400,0.2074074074074074
multiclass,Random Forest,200,10,11,16,450,0.2074074074074074
multiclass,Random Forest,200,10,11,16,500,0.2074074074074074
multiclass,Random Forest,200,10,11,18,50,0.2074074074074074
multiclass,Random Forest,200,10,11,18,100,0.2074074074074074
multiclass,Random Forest,200,10,11,18,150,0.2074074074074074
multiclass,Random Forest,200,10,11,18,200,0.2074074074074074
multiclass,Random Forest,200,10,11,18,250,0.2074074074074074
multiclass,Random Forest,200,10,11,18,300,0.2074074074074074
multiclass,Random Forest,200,10,11,18,350,0.2074074074074074
multiclass,Random Forest,200,10,11,18,400,0.2074074074074074
multiclass,Random Forest,200,10,11,18,450,0.2074074074074074
multiclass,Random Forest,200,10,11,18,500,0.2074074074074074
multiclass,Random Forest,200,10,13,6,50,0.18518518518518517
multiclass,Random Forest,200,10,13,6,100,0.18518518518518517
multiclass,Random Forest,200,10,13,6,150,0.18518518518518517
multiclass,Random Forest,200,10,13,6,200,0.18518518518518517
multiclass,Random Forest,200,10,13,6,250,0.18518518518518517
multiclass,Random Forest,200,10,13,6,300,0.18518518518518517
multiclass,Random Forest,200,10,13,6,350,0.18518518518518517
multiclass,Random Forest,200,10,13,6,400,0.18518518518518517
multiclass,Random Forest,200,10,13,6,450,0.18518518518518517
multiclass,Random Forest,200,10,13,6,500,0.18518518518518517
multiclass,Random Forest,200,10,13,8,50,0.18518518518518517
multiclass,Random Forest,200,10,13,8,100,0.18518518518518517
multiclass,Random Forest,200,10,13,8,150,0.18518518518518517
multiclass,Random Forest,200,10,13,8,200,0.1925925925925926
multiclass,Random Forest,200,10,13,8,250,0.1925925925925926
multiclass,Random Forest,200,10,13,8,300,0.1925925925925926
multiclass,Random Forest,200,10,13,8,350,0.18518518518518517
multiclass,Random Forest,200,10,13,8,400,0.18518518518518517
multiclass,Random Forest,200,10,13,8,450,0.18518518518518517
multiclass,Random Forest,200,10,13,8,500,0.18518518518518517
multiclass,Random Forest,200,10,13,10,50,0.18518518518518517
multiclass,Random Forest,200,10,13,10,100,0.1925925925925926
multiclass,Random Forest,200,10,13,10,150,0.2
multiclass,Random Forest,200,10,13,10,200,0.1925925925925926
multiclass,Random Forest,200,10,13,10,250,0.1925925925925926
multiclass,Random Forest,200,10,13,10,300,0.1925925925925926
multiclass,Random Forest,200,10,13,10,350,0.1925925925925926
multiclass,Random Forest,200,10,13,10,400,0.18518518518518517
multiclass,Random Forest,200,10,13,10,450,0.18518518518518517
multiclass,Random Forest,200,10,13,10,500,0.18518518518518517
multiclass,Random Forest,200,10,13,12,50,0.18518518518518517
multiclass,Random Forest,200,10,13,12,100,0.2
multiclass,Random Forest,200,10,13,12,150,0.2
multiclass,Random Forest,200,10,13,12,200,0.2
multiclass,Random Forest,200,10,13,12,250,0.2
multiclass,Random Forest,200,10,13,12,300,0.1925925925925926
multiclass,Random Forest,200,10,13,12,350,0.2
multiclass,Random Forest,200,10,13,12,400,0.2
multiclass,Random Forest,200,10,13,12,450,0.1925925925925926
multiclass,Random Forest,200,10,13,12,500,0.1925925925925926
multiclass,Random Forest,200,10,13,14,50,0.1925925925925926
multiclass,Random Forest,200,10,13,14,100,0.1925925925925926
multiclass,Random Forest,200,10,13,14,150,0.2
multiclass,Random Forest,200,10,13,14,200,0.2
multiclass,Random Forest,200,10,13,14,250,0.2
multiclass,Random Forest,200,10,13,14,300,0.2
multiclass,Random Forest,200,10,13,14,350,0.2
multiclass,Random Forest,200,10,13,14,400,0.2
multiclass,Random Forest,200,10,13,14,450,0.1925925925925926
multiclass,Random Forest,200,10,13,14,500,0.2
multiclass,Random Forest,200,10,13,16,50,0.1925925925925926
multiclass,Random Forest,200,10,13,16,100,0.1925925925925926
multiclass,Random Forest,200,10,13,16,150,0.2
multiclass,Random Forest,200,10,13,16,200,0.2074074074074074
multiclass,Random Forest,200,10,13,16,250,0.2
multiclass,Random Forest,200,10,13,16,300,0.2
multiclass,Random Forest,200,10,13,16,350,0.2
multiclass,Random Forest,200,10,13,16,400,0.2
multiclass,Random Forest,200,10,13,16,450,0.2
multiclass,Random Forest,200,10,13,16,500,0.2
multiclass,Random Forest,200,10,13,18,50,0.2
multiclass,Random Forest,200,10,13,18,100,0.1925925925925926
multiclass,Random Forest,200,10,13,18,150,0.2074074074074074
multiclass,Random Forest,200,10,13,18,200,0.21481481481481482
multiclass,Random Forest,200,10,13,18,250,0.2074074074074074
multiclass,Random Forest,200,10,13,18,300,0.2074074074074074
multiclass,Random Forest,200,10,13,18,350,0.2074074074074074
multiclass,Random Forest,200,10,13,18,400,0.2074074074074074
multiclass,Random Forest,200,10,13,18,450,0.2074074074074074
multiclass,Random Forest,200,10,13,18,500,0.2074074074074074
multiclass,Random Forest,200,10,15,6,50,0.18518518518518517
multiclass,Random Forest,200,10,15,6,100,0.1925925925925926
multiclass,Random Forest,200,10,15,6,150,0.1925925925925926
multiclass,Random Forest,200,10,15,6,200,0.18518518518518517
multiclass,Random Forest,200,10,15,6,250,0.18518518518518517
multiclass,Random Forest,200,10,15,6,300,0.18518518518518517
multiclass,Random Forest,200,10,15,6,350,0.18518518518518517
multiclass,Random Forest,200,10,15,6,400,0.18518518518518517
multiclass,Random Forest,200,10,15,6,450,0.18518518518518517
multiclass,Random Forest,200,10,15,6,500,0.18518518518518517
multiclass,Random Forest,200,10,15,8,50,0.18518518518518517
multiclass,Random Forest,200,10,15,8,100,0.1925925925925926
multiclass,Random Forest,200,10,15,8,150,0.1925925925925926
multiclass,Random Forest,200,10,15,8,200,0.1925925925925926
multiclass,Random Forest,200,10,15,8,250,0.18518518518518517
multiclass,Random Forest,200,10,15,8,300,0.18518518518518517
multiclass,Random Forest,200,10,15,8,350,0.18518518518518517
multiclass,Random Forest,200,10,15,8,400,0.18518518518518517
multiclass,Random Forest,200,10,15,8,450,0.18518518518518517
multiclass,Random Forest,200,10,15,8,500,0.18518518518518517
multiclass,Random Forest,200,10,15,10,50,0.1925925925925926
multiclass,Random Forest,200,10,15,10,100,0.1925925925925926
multiclass,Random Forest,200,10,15,10,150,0.2
multiclass,Random Forest,200,10,15,10,200,0.2
multiclass,Random Forest,200,10,15,10,250,0.2
multiclass,Random Forest,200,10,15,10,300,0.18518518518518517
multiclass,Random Forest,200,10,15,10,350,0.18518518518518517
multiclass,Random Forest,200,10,15,10,400,0.18518518518518517
multiclass,Random Forest,200,10,15,10,450,0.18518518518518517
multiclass,Random Forest,200,10,15,10,500,0.18518518518518517
multiclass,Random Forest,200,10,15,12,50,0.1925925925925926
multiclass,Random Forest,200,10,15,12,100,0.1925925925925926
multiclass,Random Forest,200,10,15,12,150,0.2
multiclass,Random Forest,200,10,15,12,200,0.2
multiclass,Random Forest,200,10,15,12,250,0.2
multiclass,Random Forest,200,10,15,12,300,0.1925925925925926
multiclass,Random Forest,200,10,15,12,350,0.1925925925925926
multiclass,Random Forest,200,10,15,12,400,0.1925925925925926
multiclass,Random Forest,200,10,15,12,450,0.1925925925925926
multiclass,Random Forest,200,10,15,12,500,0.1925925925925926
multiclass,Random Forest,200,10,15,14,50,0.2
multiclass,Random Forest,200,10,15,14,100,0.2074074074074074
multiclass,Random Forest,200,10,15,14,150,0.2
multiclass,Random Forest,200,10,15,14,200,0.2074074074074074
multiclass,Random Forest,200,10,15,14,250,0.2
multiclass,Random Forest,200,10,15,14,300,0.2074074074074074
multiclass,Random Forest,200,10,15,14,350,0.2074074074074074
multiclass,Random Forest,200,10,15,14,400,0.2
multiclass,Random Forest,200,10,15,14,450,0.1925925925925926
multiclass,Random Forest,200,10,15,14,500,0.1925925925925926
multiclass,Random Forest,200,10,15,16,50,0.2074074074074074
multiclass,Random Forest,200,10,15,16,100,0.2074074074074074
multiclass,Random Forest,200,10,15,16,150,0.2
multiclass,Random Forest,200,10,15,16,200,0.2
multiclass,Random Forest,200,10,15,16,250,0.2
multiclass,Random Forest,200,10,15,16,300,0.2074074074074074
multiclass,Random Forest,200,10,15,16,350,0.2074074074074074
multiclass,Random Forest,200,10,15,16,400,0.2
multiclass,Random Forest,200,10,15,16,450,0.2
multiclass,Random Forest,200,10,15,16,500,0.2
multiclass,Random Forest,200,10,15,18,50,0.2074074074074074
multiclass,Random Forest,200,10,15,18,100,0.2074074074074074
multiclass,Random Forest,200,10,15,18,150,0.2
multiclass,Random Forest,200,10,15,18,200,0.2074074074074074
multiclass,Random Forest,200,10,15,18,250,0.2074074074074074
multiclass,Random Forest,200,10,15,18,300,0.2074074074074074
multiclass,Random Forest,200,10,15,18,350,0.2074074074074074
multiclass,Random Forest,200,10,15,18,400,0.2074074074074074
multiclass,Random Forest,200,10,15,18,450,0.2074074074074074
multiclass,Random Forest,200,10,15,18,500,0.2074074074074074
multiclass,Random Forest,200,10,17,6,50,0.18518518518518517
multiclass,Random Forest,200,10,17,6,100,0.18518518518518517
multiclass,Random Forest,200,10,17,6,150,0.1925925925925926
multiclass,Random Forest,200,10,17,6,200,0.18518518518518517
multiclass,Random Forest,200,10,17,6,250,0.18518518518518517
multiclass,Random Forest,200,10,17,6,300,0.18518518518518517
multiclass,Random Forest,200,10,17,6,350,0.18518518518518517
multiclass,Random Forest,200,10,17,6,400,0.18518518518518517
multiclass,Random Forest,200,10,17,6,450,0.18518518518518517
multiclass,Random Forest,200,10,17,6,500,0.18518518518518517
multiclass,Random Forest,200,10,17,8,50,0.1925925925925926
multiclass,Random Forest,200,10,17,8,100,0.1925925925925926
multiclass,Random Forest,200,10,17,8,150,0.1925925925925926
multiclass,Random Forest,200,10,17,8,200,0.1925925925925926
multiclass,Random Forest,200,10,17,8,250,0.1925925925925926
multiclass,Random Forest,200,10,17,8,300,0.1925925925925926
multiclass,Random Forest,200,10,17,8,350,0.1925925925925926
multiclass,Random Forest,200,10,17,8,400,0.18518518518518517
multiclass,Random Forest,200,10,17,8,450,0.18518518518518517
multiclass,Random Forest,200,10,17,8,500,0.18518518518518517
multiclass,Random Forest,200,10,17,10,50,0.1925925925925926
multiclass,Random Forest,200,10,17,10,100,0.1925925925925926
multiclass,Random Forest,200,10,17,10,150,0.1925925925925926
multiclass,Random Forest,200,10,17,10,200,0.1925925925925926
multiclass,Random Forest,200,10,17,10,250,0.1925925925925926
multiclass,Random Forest,200,10,17,10,300,0.1925925925925926
multiclass,Random Forest,200,10,17,10,350,0.1925925925925926
multiclass,Random Forest,200,10,17,10,400,0.18518518518518517
multiclass,Random Forest,200,10,17,10,450,0.18518518518518517
multiclass,Random Forest,200,10,17,10,500,0.18518518518518517
multiclass,Random Forest,200,10,17,12,50,0.1925925925925926
multiclass,Random Forest,200,10,17,12,100,0.1925925925925926
multiclass,Random Forest,200,10,17,12,150,0.2
multiclass,Random Forest,200,10,17,12,200,0.2
multiclass,Random Forest,200,10,17,12,250,0.2
multiclass,Random Forest,200,10,17,12,300,0.1925925925925926
multiclass,Random Forest,200,10,17,12,350,0.1925925925925926
multiclass,Random Forest,200,10,17,12,400,0.1925925925925926
multiclass,Random Forest,200,10,17,12,450,0.1925925925925926
multiclass,Random Forest,200,10,17,12,500,0.18518518518518517
multiclass,Random Forest,200,10,17,14,50,0.1925925925925926
multiclass,Random Forest,200,10,17,14,100,0.1925925925925926
multiclass,Random Forest,200,10,17,14,150,0.2
multiclass,Random Forest,200,10,17,14,200,0.2
multiclass,Random Forest,200,10,17,14,250,0.2
multiclass,Random Forest,200,10,17,14,300,0.2
multiclass,Random Forest,200,10,17,14,350,0.2
multiclass,Random Forest,200,10,17,14,400,0.1925925925925926
multiclass,Random Forest,200,10,17,14,450,0.1925925925925926
multiclass,Random Forest,200,10,17,14,500,0.1925925925925926
multiclass,Random Forest,200,10,17,16,50,0.1925925925925926
multiclass,Random Forest,200,10,17,16,100,0.1925925925925926
multiclass,Random Forest,200,10,17,16,150,0.2
multiclass,Random Forest,200,10,17,16,200,0.2
multiclass,Random Forest,200,10,17,16,250,0.2
multiclass,Random Forest,200,10,17,16,300,0.2074074074074074
multiclass,Random Forest,200,10,17,16,350,0.2
multiclass,Random Forest,200,10,17,16,400,0.2
multiclass,Random Forest,200,10,17,16,450,0.2
multiclass,Random Forest,200,10,17,16,500,0.2
multiclass,Random Forest,200,10,17,18,50,0.2
multiclass,Random Forest,200,10,17,18,100,0.2074074074074074
multiclass,Random Forest,200,10,17,18,150,0.2074074074074074
multiclass,Random Forest,200,10,17,18,200,0.2074074074074074
multiclass,Random Forest,200,10,17,18,250,0.2074074074074074
multiclass,Random Forest,200,10,17,18,300,0.2074074074074074
multiclass,Random Forest,200,10,17,18,350,0.2074074074074074
multiclass,Random Forest,200,10,17,18,400,0.2074074074074074
multiclass,Random Forest,200,10,17,18,450,0.2074074074074074
multiclass,Random Forest,200,10,17,18,500,0.2074074074074074
multiclass,Random Forest,200,10,19,6,50,0.18518518518518517
multiclass,Random Forest,200,10,19,6,100,0.18518518518518517
multiclass,Random Forest,200,10,19,6,150,0.18518518518518517
multiclass,Random Forest,200,10,19,6,200,0.18518518518518517
multiclass,Random Forest,200,10,19,6,250,0.18518518518518517
multiclass,Random Forest,200,10,19,6,300,0.18518518518518517
multiclass,Random Forest,200,10,19,6,350,0.18518518518518517
multiclass,Random Forest,200,10,19,6,400,0.18518518518518517
multiclass,Random Forest,200,10,19,6,450,0.18518518518518517
multiclass,Random Forest,200,10,19,6,500,0.18518518518518517
multiclass,Random Forest,200,10,19,8,50,0.18518518518518517
multiclass,Random Forest,200,10,19,8,100,0.1925925925925926
multiclass,Random Forest,200,10,19,8,150,0.1925925925925926
multiclass,Random Forest,200,10,19,8,200,0.1925925925925926
multiclass,Random Forest,200,10,19,8,250,0.1925925925925926
multiclass,Random Forest,200,10,19,8,300,0.1925925925925926
multiclass,Random Forest,200,10,19,8,350,0.1925925925925926
multiclass,Random Forest,200,10,19,8,400,0.1925925925925926
multiclass,Random Forest,200,10,19,8,450,0.18518518518518517
multiclass,Random Forest,200,10,19,8,500,0.18518518518518517
multiclass,Random Forest,200,10,19,10,50,0.1925925925925926
multiclass,Random Forest,200,10,19,10,100,0.1925925925925926
multiclass,Random Forest,200,10,19,10,150,0.1925925925925926
multiclass,Random Forest,200,10,19,10,200,0.1925925925925926
multiclass,Random Forest,200,10,19,10,250,0.2
multiclass,Random Forest,200,10,19,10,300,0.1925925925925926
multiclass,Random Forest,200,10,19,10,350,0.1925925925925926
multiclass,Random Forest,200,10,19,10,400,0.1925925925925926
multiclass,Random Forest,200,10,19,10,450,0.1925925925925926
multiclass,Random Forest,200,10,19,10,500,0.1925925925925926
multiclass,Random Forest,200,10,19,12,50,0.1925925925925926
multiclass,Random Forest,200,10,19,12,100,0.1925925925925926
multiclass,Random Forest,200,10,19,12,150,0.2
multiclass,Random Forest,200,10,19,12,200,0.2
multiclass,Random Forest,200,10,19,12,250,0.2
multiclass,Random Forest,200,10,19,12,300,0.2
multiclass,Random Forest,200,10,19,12,350,0.2
multiclass,Random Forest,200,10,19,12,400,0.1925925925925926
multiclass,Random Forest,200,10,19,12,450,0.1925925925925926
multiclass,Random Forest,200,10,19,12,500,0.1925925925925926
multiclass,Random Forest,200,10,19,14,50,0.1925925925925926
multiclass,Random Forest,200,10,19,14,100,0.2
multiclass,Random Forest,200,10,19,14,150,0.2
multiclass,Random Forest,200,10,19,14,200,0.2
multiclass,Random Forest,200,10,19,14,250,0.2
multiclass,Random Forest,200,10,19,14,300,0.2
multiclass,Random Forest,200,10,19,14,350,0.2
multiclass,Random Forest,200,10,19,14,400,0.2
multiclass,Random Forest,200,10,19,14,450,0.2
multiclass,Random Forest,200,10,19,14,500,0.1925925925925926
multiclass,Random Forest,200,10,19,16,50,0.2
multiclass,Random Forest,200,10,19,16,100,0.2074074074074074
multiclass,Random Forest,200,10,19,16,150,0.2
multiclass,Random Forest,200,10,19,16,200,0.2074074074074074
multiclass,Random Forest,200,10,19,16,250,0.2
multiclass,Random Forest,200,10,19,16,300,0.2
multiclass,Random Forest,200,10,19,16,350,0.2
multiclass,Random Forest,200,10,19,16,400,0.2
multiclass,Random Forest,200,10,19,16,450,0.2
multiclass,Random Forest,200,10,19,16,500,0.2
multiclass,Random Forest,200,10,19,18,50,0.2
multiclass,Random Forest,200,10,19,18,100,0.2
multiclass,Random Forest,200,10,19,18,150,0.2
multiclass,Random Forest,200,10,19,18,200,0.2074074074074074
multiclass,Random Forest,200,10,19,18,250,0.2
multiclass,Random Forest,200,10,19,18,300,0.2074074074074074
multiclass,Random Forest,200,10,19,18,350,0.2074074074074074
multiclass,Random Forest,200,10,19,18,400,0.2
multiclass,Random Forest,200,10,19,18,450,0.2
multiclass,Random Forest,200,10,19,18,500,0.2
multiclass,Random Forest,200,100,1,6,50,0.5275297619047619
multiclass,Random Forest,200,100,1,6,100,0.5476190476190477
multiclass,Random Forest,200,100,1,6,150,0.5535714285714286
multiclass,Random Forest,200,100,1,6,200,0.5491071428571429
multiclass,Random Forest,200,100,1,6,250,0.5550595238095238
multiclass,Random Forest,200,100,1,6,300,0.5580357142857143
multiclass,Random Forest,200,100,1,6,350,0.5587797619047619
multiclass,Random Forest,200,100,1,6,400,0.5610119047619048
multiclass,Random Forest,200,100,1,6,450,0.5595238095238095
multiclass,Random Forest,200,100,1,6,500,0.5595238095238095
multiclass,Random Forest,200,100,1,8,50,0.5729166666666666
multiclass,Random Forest,200,100,1,8,100,0.5982142857142857
multiclass,Random Forest,200,100,1,8,150,0.6056547619047619
multiclass,Random Forest,200,100,1,8,200,0.6108630952380952
multiclass,Random Forest,200,100,1,8,250,0.6063988095238095
multiclass,Random Forest,200,100,1,8,300,0.6101190476190477
multiclass,Random Forest,200,100,1,8,350,0.6123511904761905
multiclass,Random Forest,200,100,1,8,400,0.6175595238095238
multiclass,Random Forest,200,100,1,8,450,0.6205357142857143
multiclass,Random Forest,200,100,1,8,500,0.6220238095238095
multiclass,Random Forest,200,100,1,10,50,0.5848214285714286
multiclass,Random Forest,200,100,1,10,100,0.6130952380952381
multiclass,Random Forest,200,100,1,10,150,0.6160714285714286
multiclass,Random Forest,200,100,1,10,200,0.6309523809523809
multiclass,Random Forest,200,100,1,10,250,0.6257440476190477
multiclass,Random Forest,200,100,1,10,300,0.6279761904761905
multiclass,Random Forest,200,100,1,10,350,0.6309523809523809
multiclass,Random Forest,200,100,1,10,400,0.6369047619047619
multiclass,Random Forest,200,100,1,10,450,0.6354166666666666
multiclass,Random Forest,200,100,1,10,500,0.6354166666666666
multiclass,Random Forest,200,100,1,12,50,0.5930059523809523
multiclass,Random Forest,200,100,1,12,100,0.609375
