experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
1.03,SVC,"(3073, 400)",100,10,1,0.01,0.2646864686468647,species_recall
1.03,SVC,"(3073, 400)",100,10,1,0.1,0.2646864686468647,species_recall
1.03,SVC,"(3073, 400)",100,10,1,1,0.4303630363036304,species_recall
1.03,SVC,"(3073, 400)",100,10,1,10,0.44752475247524753,species_recall
1.03,SVC,"(3073, 400)",100,10,1,100,0.44752475247524753,species_recall
1.03,SVC,"(3073, 800)",100,10,2,0.01,0.2633663366336634,species_recall
1.03,SVC,"(3073, 800)",100,10,2,0.1,0.2633663366336634,species_recall
1.03,SVC,"(3073, 800)",100,10,2,1,0.42112211221122114,species_recall
1.03,SVC,"(3073, 800)",100,10,2,10,0.4376237623762376,species_recall
1.03,SVC,"(3073, 800)",100,10,2,100,0.4376237623762376,species_recall
1.03,SVC,"(3073, 6396)",100,10,4,0.01,0.262046204620462,species_recall
1.03,SVC,"(3073, 6396)",100,10,4,0.1,0.262046204620462,species_recall
1.03,SVC,"(3073, 6396)",100,10,4,1,0.3353135313531353,species_recall
1.03,SVC,"(3073, 6396)",100,10,4,10,0.368976897689769,species_recall
1.03,SVC,"(3073, 6396)",100,10,4,100,0.368976897689769,species_recall
1.03,SVC,"(3073, 36735)",100,10,6,0.01,0.266006600660066,species_recall
1.03,SVC,"(3073, 36735)",100,10,6,0.1,0.266006600660066,species_recall
1.03,SVC,"(3073, 36735)",100,10,6,1,0.32805280528052805,species_recall
1.03,SVC,"(3073, 36735)",100,10,6,10,0.3471947194719472,species_recall
1.03,SVC,"(3073, 36735)",100,10,6,100,0.3471947194719472,species_recall
1.03,SVC,"(3073, 47730)",100,10,8,0.01,0.27524752475247527,species_recall
1.03,SVC,"(3073, 47730)",100,10,8,0.1,0.27524752475247527,species_recall
1.03,SVC,"(3073, 47730)",100,10,8,1,0.3234323432343234,species_recall
1.03,SVC,"(3073, 47730)",100,10,8,10,0.3353135313531353,species_recall
1.03,SVC,"(3073, 47730)",100,10,8,100,0.3353135313531353,species_recall
1.03,SVC,"(3073, 42634)",100,10,10,0.01,0.262046204620462,species_recall
1.03,SVC,"(3073, 42634)",100,10,10,0.1,0.262046204620462,species_recall
1.03,SVC,"(3073, 42634)",100,10,10,1,0.3221122112211221,species_recall
1.03,SVC,"(3073, 42634)",100,10,10,10,0.32805280528052805,species_recall
1.03,SVC,"(3073, 42634)",100,10,10,100,0.32805280528052805,species_recall
1.03,SVC,"(3073, 34350)",100,10,12,0.01,0.2811881188118812,species_recall
1.03,SVC,"(3073, 34350)",100,10,12,0.1,0.2811881188118812,species_recall
1.03,SVC,"(3073, 34350)",100,10,12,1,0.3405940594059406,species_recall
1.03,SVC,"(3073, 34350)",100,10,12,10,0.3452145214521452,species_recall
1.03,SVC,"(3073, 34350)",100,10,12,100,0.3452145214521452,species_recall
1.03,SVC,"(30676, 400)",100,100,1,0.01,0.26724023825281273,species_recall
1.03,SVC,"(30676, 400)",100,100,1,0.1,0.4130377233620119,species_recall
1.03,SVC,"(30676, 400)",100,100,1,1,0.6412309728656519,species_recall
1.03,SVC,"(30676, 400)",100,100,1,10,0.7246194573130377,species_recall
1.03,SVC,"(30676, 400)",100,100,1,100,0.7268696227663799,species_recall
1.03,SVC,"(30676, 800)",100,100,2,0.01,0.2656518861681006,species_recall
1.03,SVC,"(30676, 800)",100,100,2,0.1,0.414228987425546,species_recall
1.03,SVC,"(30676, 800)",100,100,2,1,0.6391793514228987,species_recall
1.03,SVC,"(30676, 800)",100,100,2,10,0.714162806088683,species_recall
1.03,SVC,"(30676, 800)",100,100,2,100,0.7152217074784911,species_recall
1.03,SVC,"(30676, 6400)",100,100,4,0.01,0.2589675711449371,species_recall
1.03,SVC,"(30676, 6400)",100,100,4,0.1,0.2589675711449371,species_recall
1.03,SVC,"(30676, 6400)",100,100,4,1,0.6769688947716744,species_recall
1.03,SVC,"(30676, 6400)",100,100,4,10,0.7112508272667107,species_recall
1.03,SVC,"(30676, 6400)",100,100,4,100,0.7112508272667107,species_recall
1.03,SVC,"(30676, 63290)",100,100,6,0.01,0.26234281932495035,species_recall
1.03,SVC,"(30676, 63290)",100,100,6,0.1,0.26234281932495035,species_recall
1.03,SVC,"(30676, 63290)",100,100,6,1,0.6523494374586367,species_recall
1.03,SVC,"(30676, 63290)",100,100,6,10,0.672270019854401,species_recall
1.03,SVC,"(30676, 63290)",100,100,6,100,0.672270019854401,species_recall
1.03,SVC,"(30676, 225152)",100,100,8,0.01,0.26234281932495035,species_recall
1.03,SVC,"(30676, 225152)",100,100,8,0.1,0.26234281932495035,species_recall
1.03,SVC,"(30676, 225152)",100,100,8,1,0.6322964923891463,species_recall
1.03,SVC,"(30676, 225152)",100,100,8,10,0.6516876240900066,species_recall
1.03,SVC,"(30676, 225152)",100,100,8,100,0.6516876240900066,species_recall
1.03,SVC,"(30676, 256114)",100,100,10,0.01,0.2625413633355394,species_recall
1.03,SVC,"(30676, 256114)",100,100,10,0.1,0.2625413633355394,species_recall
1.03,SVC,"(30676, 256114)",100,100,10,1,0.6348113831899405,species_recall
1.03,SVC,"(30676, 256114)",100,100,10,10,0.6500330906684315,species_recall
1.03,SVC,"(30676, 256114)",100,100,10,100,0.6500330906684315,species_recall
1.03,SVC,"(30676, 212953)",100,100,12,0.01,0.26452680344142954,species_recall
1.03,SVC,"(30676, 212953)",100,100,12,0.1,0.26452680344142954,species_recall
1.03,SVC,"(30676, 212953)",100,100,12,1,0.6330906684315023,species_recall
1.03,SVC,"(30676, 212953)",100,100,12,10,0.6471211118464593,species_recall
1.03,SVC,"(30676, 212953)",100,100,12,100,0.6471211118464593,species_recall
1.03,SVC,"(61353, 400)",100,200,1,0.01,0.26271551010953376,species_recall
1.03,SVC,"(61353, 400)",100,200,1,0.1,0.42585790396770246,species_recall
1.03,SVC,"(61353, 400)",100,200,1,1,0.7680598299083358,species_recall
