experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
7.01,Linear SVC,"(122706, 6400)",100,400,4,1,0.7723121215129555,species_recall
7.01,Linear SVC,"(122706, 6400)",100,400,4,10,0.7865250339190576,species_recall
7.01,Linear SVC,"(122706, 6400)",100,400,4,100,0.7327840100598961,species_recall
7.01,Linear SVC,"(122706, 64563)",100,400,6,0.01,0.8701644660643966,species_recall
7.01,Linear SVC,"(122706, 64563)",100,400,6,0.1,0.9292663556040901,species_recall
7.01,Linear SVC,"(122706, 64563)",100,400,6,1,0.930110195572322,species_recall
7.01,Linear SVC,"(122706, 64563)",100,400,6,10,0.9300109202819419,species_recall
7.01,Linear SVC,"(122706, 64563)",100,400,6,100,0.9298950991098316,species_recall
7.01,Linear SVC,"(122706, 293784)",100,400,8,0.01,0.8958933121546048,species_recall
7.01,Linear SVC,"(122706, 293784)",100,400,8,0.1,0.9287037956252688,species_recall
7.01,Linear SVC,"(122706, 293784)",100,400,8,1,0.9304742049703829,species_recall
7.01,Linear SVC,"(122706, 293784)",100,400,8,10,0.930540388497303,species_recall
7.01,Linear SVC,"(122706, 293784)",100,400,8,100,0.9302756543896225,species_recall
7.01,Linear SVC,"(122706, 369238)",100,400,10,0.01,0.8662927297395678,species_recall
7.01,Linear SVC,"(122706, 369238)",100,400,10,0.1,0.9271981203878354,species_recall
7.01,Linear SVC,"(122706, 369238)",100,400,10,1,0.9293159932492803,species_recall
7.01,Linear SVC,"(122706, 369238)",100,400,10,10,0.9295310897117708,species_recall
7.01,Linear SVC,"(122706, 369238)",100,400,10,100,0.9295972732386909,species_recall
7.01,Linear SVC,"(122706, 312171)",100,400,12,0.01,0.8520632714517357,species_recall
7.01,Linear SVC,"(122706, 312171)",100,400,12,0.1,0.9297627320559912,species_recall
7.01,Linear SVC,"(122706, 312171)",100,400,12,1,0.931864059035706,species_recall
7.01,Linear SVC,"(122706, 312171)",100,400,12,10,0.9320129719712763,species_recall
7.01,Linear SVC,"(122706, 312171)",100,400,12,100,0.9324431648962573,species_recall
7.01,Linear SVC,"(160, 800)",200,1,1,0.01,0.3375,species_recall
7.01,Linear SVC,"(160, 800)",200,1,1,0.1,0.3,species_recall
7.01,Linear SVC,"(160, 800)",200,1,1,1,0.3125,species_recall
7.01,Linear SVC,"(160, 800)",200,1,1,10,0.3125,species_recall
7.01,Linear SVC,"(160, 800)",200,1,1,100,0.3125,species_recall
7.01,Linear SVC,"(160, 1600)",200,1,2,0.01,0.2625,species_recall
7.01,Linear SVC,"(160, 1600)",200,1,2,0.1,0.275,species_recall
7.01,Linear SVC,"(160, 1600)",200,1,2,1,0.2625,species_recall
7.01,Linear SVC,"(160, 1600)",200,1,2,10,0.2625,species_recall
7.01,Linear SVC,"(160, 1600)",200,1,2,100,0.2625,species_recall
7.01,Linear SVC,"(160, 7124)",200,1,4,0.01,0.225,species_recall
7.01,Linear SVC,"(160, 7124)",200,1,4,0.1,0.225,species_recall
7.01,Linear SVC,"(160, 7124)",200,1,4,1,0.225,species_recall
7.01,Linear SVC,"(160, 7124)",200,1,4,10,0.225,species_recall
7.01,Linear SVC,"(160, 7124)",200,1,4,100,0.225,species_recall
7.01,Linear SVC,"(160, 7486)",200,1,6,0.01,0.3,species_recall
7.01,Linear SVC,"(160, 7486)",200,1,6,0.1,0.2875,species_recall
7.01,Linear SVC,"(160, 7486)",200,1,6,1,0.2875,species_recall
7.01,Linear SVC,"(160, 7486)",200,1,6,10,0.2875,species_recall
7.01,Linear SVC,"(160, 7486)",200,1,6,100,0.2875,species_recall
7.01,Linear SVC,"(160, 5956)",200,1,8,0.01,0.125,species_recall
7.01,Linear SVC,"(160, 5956)",200,1,8,0.1,0.125,species_recall
7.01,Linear SVC,"(160, 5956)",200,1,8,1,0.125,species_recall
7.01,Linear SVC,"(160, 5956)",200,1,8,10,0.125,species_recall
7.01,Linear SVC,"(160, 5956)",200,1,8,100,0.125,species_recall
7.01,Linear SVC,"(160, 4776)",200,1,10,0.01,0.225,species_recall
7.01,Linear SVC,"(160, 4776)",200,1,10,0.1,0.225,species_recall
7.01,Linear SVC,"(160, 4776)",200,1,10,1,0.225,species_recall
7.01,Linear SVC,"(160, 4776)",200,1,10,10,0.225,species_recall
7.01,Linear SVC,"(160, 4776)",200,1,10,100,0.225,species_recall
7.01,Linear SVC,"(160, 3825)",200,1,12,0.01,0.275,species_recall
7.01,Linear SVC,"(160, 3825)",200,1,12,0.1,0.275,species_recall
7.01,Linear SVC,"(160, 3825)",200,1,12,1,0.275,species_recall
7.01,Linear SVC,"(160, 3825)",200,1,12,10,0.275,species_recall
7.01,Linear SVC,"(160, 3825)",200,1,12,100,0.275,species_recall
7.01,Linear SVC,"(1541, 800)",200,10,1,0.01,0.2964426877470356,species_recall
7.01,Linear SVC,"(1541, 800)",200,10,1,0.1,0.25691699604743085,species_recall
7.01,Linear SVC,"(1541, 800)",200,10,1,1,0.23978919631093545,species_recall
7.01,Linear SVC,"(1541, 800)",200,10,1,10,0.22397891963109354,species_recall
7.01,Linear SVC,"(1541, 800)",200,10,1,100,0.230566534914361,species_recall
7.01,Linear SVC,"(1541, 1600)",200,10,2,0.01,0.3675889328063241,species_recall
7.01,Linear SVC,"(1541, 1600)",200,10,2,0.1,0.3241106719367589,species_recall
7.01,Linear SVC,"(1541, 1600)",200,10,2,1,0.3069828722002635,species_recall
7.01,Linear SVC,"(1541, 1600)",200,10,2,10,0.30434782608695654,species_recall
7.01,Linear SVC,"(1541, 1600)",200,10,2,100,0.30566534914361,species_recall
7.01,Linear SVC,"(1541, 12740)",200,10,4,0.01,0.39789196310935443,species_recall
7.01,Linear SVC,"(1541, 12740)",200,10,4,0.1,0.37681159420289856,species_recall
7.01,Linear SVC,"(1541, 12740)",200,10,4,1,0.3702239789196311,species_recall
7.01,Linear SVC,"(1541, 12740)",200,10,4,10,0.36363636363636365,species_recall
7.01,Linear SVC,"(1541, 12740)",200,10,4,100,0.36495388669301715,species_recall
7.01,Linear SVC,"(1541, 50124)",200,10,6,0.01,0.3214756258234519,species_recall
7.01,Linear SVC,"(1541, 50124)",200,10,6,0.1,0.3214756258234519,species_recall
7.01,Linear SVC,"(1541, 50124)",200,10,6,1,0.3201581027667984,species_recall
7.01,Linear SVC,"(1541, 50124)",200,10,6,10,0.3214756258234519,species_recall
7.01,Linear SVC,"(1541, 50124)",200,10,6,100,0.3214756258234519,species_recall
