experiment,category,classifier,training shape,sample_length,coverage,k,penalty,multi_class,class_weight,solver,score,score type
17.04,multiclass,Logistic Regression (sklearn),"(61353, 273543)",100,200,8,l2,auto,none,lbfgs,0.824845296,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 333865)",100,200,10,l2,auto,none,lbfgs,0.816737814,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 280924)",100,200,12,l2,auto,none,lbfgs,0.817730567,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(122706, 400)",100,400,1,l2,auto,none,lbfgs,0.416575664,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(122706, 800)",100,400,2,l2,auto,none,lbfgs,0.459214402,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(122706, 6400)",100,400,4,l2,auto,none,lbfgs,0.800919951,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(122706, 64564)",100,400,6,l2,auto,none,lbfgs,0.930077104,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(122706, 293610)",100,400,8,l2,auto,none,lbfgs,0.929746186,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(122706, 368838)",100,400,10,l2,auto,none,lbfgs,0.929762732,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(122706, 311786)",100,400,12,l2,auto,none,lbfgs,0.928108144,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(160, 800)",200,1,1,l2,auto,none,lbfgs,0.3125,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(160, 1600)",200,1,2,l2,auto,none,lbfgs,0.275,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(160, 7129)",200,1,4,l2,auto,none,lbfgs,0.25,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(160, 7505)",200,1,6,l2,auto,none,lbfgs,0.225,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(160, 5970)",200,1,8,l2,auto,none,lbfgs,0.3375,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(160, 4797)",200,1,10,l2,auto,none,lbfgs,0.2625,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(160, 3838)",200,1,12,l2,auto,none,lbfgs,0.1875,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(1541, 800)",200,10,1,l2,auto,none,lbfgs,0.299077734,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(1541, 1600)",200,10,2,l2,auto,none,lbfgs,0.330698287,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(1541, 12721)",200,10,4,l2,auto,none,lbfgs,0.361001318,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(1541, 50549)",200,10,6,l2,auto,none,lbfgs,0.303030303,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(1541, 53670)",200,10,8,l2,auto,none,lbfgs,0.306982872,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(1541, 44613)",200,10,10,l2,auto,none,lbfgs,0.306982872,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(1541, 35809)",200,10,12,l2,auto,none,lbfgs,0.312252964,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 800)",200,100,1,l2,auto,none,lbfgs,0.432579066,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 1600)",200,100,2,l2,auto,none,lbfgs,0.481010983,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 12800)",200,100,4,l2,auto,none,lbfgs,0.605663623,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 123586)",200,100,6,l2,auto,none,lbfgs,0.577477835,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 329902)",200,100,8,l2,auto,none,lbfgs,0.541087733,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 329427)",200,100,10,l2,auto,none,lbfgs,0.529178245,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 270348)",200,100,12,l2,auto,none,lbfgs,0.521503242,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 800)",200,200,1,l2,auto,none,lbfgs,0.444672402,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 1600)",200,200,2,l2,auto,none,lbfgs,0.513103905,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 12800)",200,200,4,l2,auto,none,lbfgs,0.726273991,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 130131)",200,200,6,l2,auto,none,lbfgs,0.73514229,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 458996)",200,200,8,l2,auto,none,lbfgs,0.698279285,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 498457)",200,200,10,l2,auto,none,lbfgs,0.670880212,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 414030)",200,200,12,l2,auto,none,lbfgs,0.672534745,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 800)",200,400,1,l2,auto,none,lbfgs,0.454647738,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 1600)",200,400,2,l2,auto,none,lbfgs,0.532247923,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 12800)",200,400,4,l2,auto,none,lbfgs,0.851550349,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 132469)",200,400,6,l2,auto,none,lbfgs,0.863066283,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 556250)",200,400,8,l2,auto,none,lbfgs,0.839438764,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 645849)",200,400,10,l2,auto,none,lbfgs,0.839240213,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(61353, 542222)",200,400,12,l2,auto,none,lbfgs,0.835269201,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(84, 1600)",400,1,1,l2,auto,none,lbfgs,0.19047619,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(84, 3194)",400,1,2,l2,auto,none,lbfgs,0.238095238,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(84, 9346)",400,1,4,l2,auto,none,lbfgs,0.261904762,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(84, 8076)",400,1,6,l2,auto,none,lbfgs,0.238095238,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(84, 6287)",400,1,8,l2,auto,none,lbfgs,0.142857143,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(84, 5038)",400,1,10,l2,auto,none,lbfgs,0.30952381,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(84, 4158)",400,1,12,l2,auto,none,lbfgs,0.214285714,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(773, 1600)",400,10,1,l2,auto,none,lbfgs,0.349081365,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(773, 3200)",400,10,2,l2,auto,none,lbfgs,0.419947507,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(773, 24445)",400,10,4,l2,auto,none,lbfgs,0.349081365,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(773, 60259)",400,10,6,l2,auto,none,lbfgs,0.25984252,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(773, 55507)",400,10,8,l2,auto,none,lbfgs,0.270341207,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(773, 45296)",400,10,10,l2,auto,none,lbfgs,0.254593176,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(773, 37439)",400,10,12,l2,auto,none,lbfgs,0.291338583,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(7675, 1600)",400,100,1,l2,auto,none,lbfgs,0.448029622,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(7675, 3200)",400,100,2,l2,auto,none,lbfgs,0.500925681,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(7675, 25600)",400,100,4,l2,auto,none,lbfgs,0.584236974,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(7675, 215315)",400,100,6,l2,auto,none,lbfgs,0.50912457,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(7675, 410562)",400,100,8,l2,auto,none,lbfgs,0.458608834,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(7675, 377181)",400,100,10,l2,auto,none,lbfgs,0.438243851,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(7675, 315748)",400,100,12,l2,auto,none,lbfgs,0.425813277,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 1600)",400,200,1,l2,auto,none,lbfgs,0.496096335,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 3200)",400,200,2,l2,auto,none,lbfgs,0.598120947,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 25600)",400,200,4,l2,auto,none,lbfgs,0.668916237,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 245429)",400,200,6,l2,auto,none,lbfgs,0.625777425,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 646767)",400,200,8,l2,auto,none,lbfgs,0.573772661,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 641917)",400,200,10,l2,auto,none,lbfgs,0.537250232,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(15341, 542746)",400,200,12,l2,auto,none,lbfgs,0.531824798,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 1600)",400,400,1,l2,auto,none,lbfgs,0.529450695,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 3200)",400,400,2,l2,auto,none,lbfgs,0.681601588,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 25600)",400,400,4,l2,auto,none,lbfgs,0.784447386,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 258874)",400,400,6,l2,auto,none,lbfgs,0.772865652,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 889312)",400,400,8,l2,auto,none,lbfgs,0.727994705,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 957941)",400,400,10,l2,auto,none,lbfgs,0.708537392,species_recall
17.04,multiclass,Logistic Regression (sklearn),"(30676, 819617)",400,400,12,l2,auto,none,lbfgs,0.698146923,species_recall
