experiment,category,classifier,training shape,sample_length,coverage,k,eta,epsilon,penalty,l2_lambda,max_iter,score,score type
16.04,multiclass,Logistic Regression,"(10908, 12800)",200,400,4,0.1,0.01,none,0,200,0.909006327,species_recall
16.04,multiclass,Logistic Regression,"(10908, 89505)",200,400,6,0.1,0.01,none,0,200,0.876442129,species_recall
16.04,multiclass,Logistic Regression,"(10908, 140220)",200,400,8,0.1,0.01,none,0,200,0.85690361,species_recall
16.04,multiclass,Logistic Regression,"(10908, 125427)",200,400,10,0.1,0.01,none,0,200,0.836248604,species_recall
16.04,multiclass,Logistic Regression,"(10908, 101652)",200,400,12,0.1,0.01,none,0,200,0.811313733,species_recall
16.04,multiclass,Logistic Regression,"(15, 1593)",400,1,1,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 2351)",400,1,2,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 2155)",400,1,4,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 1511)",400,1,6,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 1147)",400,1,8,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 920)",400,1,10,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 759)",400,1,12,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(137, 1600)",400,10,1,0.1,0.01,none,0,200,0.441176471,species_recall
16.04,multiclass,Logistic Regression,"(137, 3198)",400,10,2,0.1,0.01,none,0,200,0.455882353,species_recall
16.04,multiclass,Logistic Regression,"(137, 12580)",400,10,4,0.1,0.01,none,0,200,0.264705882,species_recall
16.04,multiclass,Logistic Regression,"(137, 12635)",400,10,6,0.1,0.01,none,0,200,0.235294118,species_recall
16.04,multiclass,Logistic Regression,"(137, 10041)",400,10,8,0.1,0.01,none,0,200,0.205882353,species_recall
16.04,multiclass,Logistic Regression,"(137, 8066)",400,10,10,0.1,0.01,none,0,200,0.220588235,species_recall
16.04,multiclass,Logistic Regression,"(137, 6657)",400,10,12,0.1,0.01,none,0,200,0.220588235,species_recall
16.04,multiclass,Logistic Regression,"(1364, 1600)",400,100,1,0.1,0.01,none,0,200,0.167904903,species_recall
16.04,multiclass,Logistic Regression,"(1364, 3200)",400,100,2,0.1,0.01,none,0,200,0.61961367,species_recall
16.04,multiclass,Logistic Regression,"(1364, 25080)",400,100,4,0.1,0.01,none,0,200,0.557206538,species_recall
16.04,multiclass,Logistic Regression,"(1364, 81762)",400,100,6,0.1,0.01,none,0,200,0.52897474,species_recall
16.04,multiclass,Logistic Regression,"(1364, 83092)",400,100,8,0.1,0.01,none,0,200,0.38038633,species_recall
16.04,multiclass,Logistic Regression,"(1364, 68871)",400,100,10,0.1,0.01,none,0,200,0.353640416,species_recall
16.04,multiclass,Logistic Regression,"(1364, 57053)",400,100,12,0.1,0.01,none,0,200,0.344725111,species_recall
16.04,multiclass,Logistic Regression,"(2727, 1600)",400,200,1,0.1,0.01,none,0,200,0.188244048,species_recall
16.04,multiclass,Logistic Regression,"(2727, 3200)",400,200,2,0.1,0.01,none,0,200,0.180059524,species_recall
16.04,multiclass,Logistic Regression,"(2727, 25513)",400,200,4,0.1,0.01,none,0,200,0.695684524,species_recall
16.04,multiclass,Logistic Regression,"(2727, 118181)",400,200,6,0.1,0.01,none,0,200,0.610119048,species_recall
16.04,multiclass,Logistic Regression,"(2727, 138688)",400,200,8,0.1,0.01,none,0,200,0.532738095,species_recall
16.04,multiclass,Logistic Regression,"(2727, 117664)",400,200,10,0.1,0.01,none,0,200,0.502232143,species_recall
16.04,multiclass,Logistic Regression,"(2727, 97727)",400,200,12,0.1,0.01,none,0,200,0.52827381,species_recall
16.04,multiclass,Logistic Regression,"(5454, 1600)",400,400,1,0.1,0.01,none,0,200,0.170078154,species_recall
16.04,multiclass,Logistic Regression,"(5454, 3200)",400,400,2,0.1,0.01,none,0,200,0.183475996,species_recall
16.04,multiclass,Logistic Regression,"(5454, 25594)",400,400,4,0.1,0.01,none,0,200,0.847413472,species_recall
16.04,multiclass,Logistic Regression,"(5454, 149403)",400,400,6,0.1,0.01,none,0,200,0.79270562,species_recall
16.04,multiclass,Logistic Regression,"(5454, 202458)",400,400,8,0.1,0.01,none,0,200,0.694454782,species_recall
16.04,multiclass,Logistic Regression,"(5454, 176163)",400,400,10,0.1,0.01,none,0,200,0.656494231,species_recall
16.04,multiclass,Logistic Regression,"(5454, 146769)",400,400,12,0.1,0.01,none,0,200,0.679568292,species_recall
