experiment,category,classifier,training shape,sample_length,coverage,k,penalty,multi_class,class_weight,solver,score,score type
17.06,multiclass,Logistic Regression (sklearn),"(3073, 42956)",100,10,10,l2,ovr,,liblinear,0.33135313531353133,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 34592)",100,10,12,l2,ovr,,liblinear,0.3405940594059406,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 400)",100,100,1,l2,ovr,,liblinear,0.3959629384513567,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 800)",100,100,2,l2,ovr,,liblinear,0.4296492389146261,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 6400)",100,100,4,l2,ovr,,liblinear,0.6307743216412972,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 63330)",100,100,6,l2,ovr,,liblinear,0.6910655195234944,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 225056)",100,100,8,l2,ovr,,liblinear,0.6701522170747849,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 256259)",100,100,10,l2,ovr,,liblinear,0.6553275976174718,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 213217)",100,100,12,l2,ovr,,liblinear,0.6550628722700198,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 400)",100,200,1,l2,ovr,,liblinear,0.3966709685959165,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 800)",100,200,2,l2,ovr,,liblinear,0.43830040702869055,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 6400)",100,200,4,l2,ovr,,liblinear,0.6954895926403918,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 64317)",100,200,6,l2,ovr,,liblinear,0.8318276580959,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 274149)",100,200,8,l2,ovr,,liblinear,0.8224626890366987,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 334284)",100,200,10,l2,ovr,,liblinear,0.818127668023429,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 281118)",100,200,12,l2,ovr,,liblinear,0.8143882987524406,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 400)",100,400,1,l2,ovr,,liblinear,0.3980939144246997,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 800)",100,400,2,l2,ovr,,liblinear,0.44152685396604785,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 6400)",100,400,4,l2,ovr,,liblinear,0.7438862967007512,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 64568)",100,400,6,l2,ovr,,liblinear,0.9308713061319037,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 293790)",100,400,8,l2,ovr,,liblinear,0.930110195572322,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 369161)",100,400,10,l2,ovr,,liblinear,0.9282074191733678,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 312090)",100,400,12,l2,ovr,,liblinear,0.9263377345378735,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 800)",200,1,1,l2,ovr,,liblinear,0.2375,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 1600)",200,1,2,l2,ovr,,liblinear,0.2875,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 7147)",200,1,4,l2,ovr,,liblinear,0.225,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 7471)",200,1,6,l2,ovr,,liblinear,0.275,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 5919)",200,1,8,l2,ovr,,liblinear,0.3125,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 4758)",200,1,10,l2,ovr,,liblinear,0.225,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 3808)",200,1,12,l2,ovr,,liblinear,0.2625,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 800)",200,10,1,l2,ovr,,liblinear,0.2845849802371542,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 1600)",200,10,2,l2,ovr,,liblinear,0.34782608695652173,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 12728)",200,10,4,l2,ovr,,liblinear,0.40711462450592883,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 50333)",200,10,6,l2,ovr,,liblinear,0.31488801054018445,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 53345)",200,10,8,l2,ovr,,liblinear,0.2779973649538867,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 44301)",200,10,10,l2,ovr,,liblinear,0.27009222661396576,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 35562)",200,10,12,l2,ovr,,liblinear,0.2872200263504611,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 800)",200,100,1,l2,ovr,,liblinear,0.4001587931718936,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 1600)",200,100,2,l2,ovr,,liblinear,0.463676061929337,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 12800)",200,100,4,l2,ovr,,liblinear,0.591901548233426,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 123468)",200,100,6,l2,ovr,,liblinear,0.5993118962551277,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 330066)",200,100,8,l2,ovr,,liblinear,0.5457192007410347,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 328954)",200,100,10,l2,ovr,,liblinear,0.5287812624057165,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 269774)",200,100,12,l2,ovr,,liblinear,0.5220325526002382,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 800)",200,200,1,l2,ovr,,liblinear,0.4274652547981469,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 1600)",200,200,2,l2,ovr,,liblinear,0.4896095301125083,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 12800)",200,200,4,l2,ovr,,liblinear,0.7133024487094639,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 130260)",200,200,6,l2,ovr,,liblinear,0.7319655857048313,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 460744)",200,200,8,l2,ovr,,liblinear,0.6822634017207148,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 501093)",200,200,10,l2,ovr,,liblinear,0.6783587028457975,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 416339)",200,200,12,l2,ovr,,liblinear,0.6699536730641958,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 800)",200,400,1,l2,ovr,,liblinear,0.4436612727092227,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 1600)",200,400,2,l2,ovr,,liblinear,0.5126575995234786,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 12800)",200,400,4,l2,ovr,,liblinear,0.844700354081869,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 132423)",200,400,6,l2,ovr,,liblinear,0.8590290876600815,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 556864)",200,400,8,l2,ovr,,liblinear,0.8414573612627817,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 647215)",200,400,10,l2,ovr,,liblinear,0.833647705086204,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 543569)",200,400,12,l2,ovr,,liblinear,0.831397465170919,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 1600)",400,1,1,l2,ovr,,liblinear,0.21428571428571427,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 3191)",400,1,2,l2,ovr,,liblinear,0.2857142857142857,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 9313)",400,1,4,l2,ovr,,liblinear,0.2857142857142857,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 8099)",400,1,6,l2,ovr,,liblinear,0.16666666666666666,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 6288)",400,1,8,l2,ovr,,liblinear,0.30952380952380953,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 5039)",400,1,10,l2,ovr,,liblinear,0.2857142857142857,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 4158)",400,1,12,l2,ovr,,liblinear,0.21428571428571427,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 1600)",400,10,1,l2,ovr,,liblinear,0.30708661417322836,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 3200)",400,10,2,l2,ovr,,liblinear,0.4068241469816273,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 24488)",400,10,4,l2,ovr,,liblinear,0.3884514435695538,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 60545)",400,10,6,l2,ovr,,liblinear,0.30183727034120733,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 55709)",400,10,8,l2,ovr,,liblinear,0.27034120734908135,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 45437)",400,10,10,l2,ovr,,liblinear,0.32020997375328086,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 37559)",400,10,12,l2,ovr,,liblinear,0.2650918635170604,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 1600)",400,100,1,l2,ovr,,liblinear,0.3779423432954245,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 3200)",400,100,2,l2,ovr,,liblinear,0.4832055011901613,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 25600)",400,100,4,l2,ovr,,liblinear,0.5609627082782332,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 216132)",400,100,6,l2,ovr,,liblinear,0.500132240148109,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 415213)",400,100,8,l2,ovr,,liblinear,0.445649299127215,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 382102)",400,100,10,l2,ovr,,liblinear,0.42845807987304946,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 319869)",400,100,12,l2,ovr,,liblinear,0.41867230891298596,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 1600)",400,200,1,l2,ovr,,liblinear,0.43985708614529573,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 3200)",400,200,2,l2,ovr,,liblinear,0.5457192007410347,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 25600)",400,200,4,l2,ovr,,liblinear,0.6571390763530501,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 245710)",400,200,6,l2,ovr,,liblinear,0.635701998147413,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 647520)",400,200,8,l2,ovr,,liblinear,0.5716554188169909,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 642386)",400,200,10,l2,ovr,,liblinear,0.537911869789599,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 543210)",400,200,12,l2,ovr,,liblinear,0.5463808389572582,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 1600)",400,400,1,l2,ovr,,liblinear,0.4743216412971542,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 3200)",400,400,2,l2,ovr,,liblinear,0.614427531436135,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 25600)",400,400,4,l2,ovr,,liblinear,0.7802779616148247,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 258751)",400,400,6,l2,ovr,,liblinear,0.7745201853077432,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 883919)",400,400,8,l2,ovr,,liblinear,0.729185969556585,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 950553)",400,400,10,l2,ovr,,liblinear,0.7107875579086698,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 813037)",400,400,12,l2,ovr,,liblinear,0.71343481138319,species_recall
