experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type 
6.01,Linear SVC,"(15, 1150)",400,1,8,100,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,1,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,10,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,100,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,1,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,10,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,100,0.125,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,0.01,0.38235294117647056,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,0.1,0.38235294117647056,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,1,0.39705882352941174,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,10,0.39705882352941174,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,100,0.39705882352941174,species_recall
6.01,Linear SVC,"(137, 3200)",400,10,2,0.01,0.4264705882352941,species_recall
6.01,Linear SVC,"(137, 3200)",400,10,2,0.1,0.4117647058823529,species_recall
6.01,Linear SVC,"(137, 3200)",400,10,2,1,0.39705882352941174,species_recall
6.01,Linear SVC,"(137, 3200)",400,10,2,10,0.39705882352941174,species_recall
6.01,Linear SVC,"(137, 3200)",400,10,2,100,0.39705882352941174,species_recall
6.01,Linear SVC,"(137, 12554)",400,10,4,0.01,0.2647058823529412,species_recall
6.01,Linear SVC,"(137, 12554)",400,10,4,0.1,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 12554)",400,10,4,1,0.3088235294117647,species_recall
6.01,Linear SVC,"(137, 12554)",400,10,4,10,0.3088235294117647,species_recall
6.01,Linear SVC,"(137, 12554)",400,10,4,100,0.3088235294117647,species_recall
6.01,Linear SVC,"(137, 12598)",400,10,6,0.01,0.25,species_recall
6.01,Linear SVC,"(137, 12598)",400,10,6,0.1,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 12598)",400,10,6,1,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 12598)",400,10,6,10,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 12598)",400,10,6,100,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 10007)",400,10,8,0.01,0.25,species_recall
6.01,Linear SVC,"(137, 10007)",400,10,8,0.1,0.25,species_recall
6.01,Linear SVC,"(137, 10007)",400,10,8,1,0.25,species_recall
6.01,Linear SVC,"(137, 10007)",400,10,8,10,0.25,species_recall
6.01,Linear SVC,"(137, 10007)",400,10,8,100,0.25,species_recall
6.01,Linear SVC,"(137, 8032)",400,10,10,0.01,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 8032)",400,10,10,0.1,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 8032)",400,10,10,1,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 8032)",400,10,10,10,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 8032)",400,10,10,100,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 6630)",400,10,12,0.01,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6630)",400,10,12,0.1,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6630)",400,10,12,1,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6630)",400,10,12,10,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 6630)",400,10,12,100,0.23529411764705882,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.01,0.6181277860326895,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.1,0.586924219910847,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,1,0.5765230312035661,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,10,0.5765230312035661,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,100,0.5735512630014858,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,0.01,0.6909361069836553,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,0.1,0.6686478454680534,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,1,0.6641901931649331,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,10,0.6641901931649331,species_recall
6.01,Linear SVC,"(1364, 3200)",400,100,2,100,0.662704309063893,species_recall
6.01,Linear SVC,"(1364, 25068)",400,100,4,0.01,0.6790490341753344,species_recall
6.01,Linear SVC,"(1364, 25068)",400,100,4,0.1,0.6775631500742942,species_recall
6.01,Linear SVC,"(1364, 25068)",400,100,4,1,0.6790490341753344,species_recall
6.01,Linear SVC,"(1364, 25068)",400,100,4,10,0.6805349182763745,species_recall
6.01,Linear SVC,"(1364, 25068)",400,100,4,100,0.6805349182763745,species_recall
6.01,Linear SVC,"(1364, 81294)",400,100,6,0.01,0.5482912332838039,species_recall
6.01,Linear SVC,"(1364, 81294)",400,100,6,0.1,0.563150074294205,species_recall
6.01,Linear SVC,"(1364, 81294)",400,100,6,1,0.5616641901931649,species_recall
6.01,Linear SVC,"(1364, 81294)",400,100,6,10,0.5616641901931649,species_recall
6.01,Linear SVC,"(1364, 81294)",400,100,6,100,0.5616641901931649,species_recall
6.01,Linear SVC,"(1364, 82319)",400,100,8,0.01,0.512630014858841,species_recall
6.01,Linear SVC,"(1364, 82319)",400,100,8,0.1,0.512630014858841,species_recall
6.01,Linear SVC,"(1364, 82319)",400,100,8,1,0.512630014858841,species_recall
6.01,Linear SVC,"(1364, 82319)",400,100,8,10,0.5096582466567607,species_recall
6.01,Linear SVC,"(1364, 82319)",400,100,8,100,0.5081723625557206,species_recall
6.01,Linear SVC,"(1364, 68236)",400,100,10,0.01,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 68236)",400,100,10,0.1,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 68236)",400,100,10,1,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 68236)",400,100,10,10,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 68236)",400,100,10,100,0.4160475482912333,species_recall
6.01,Linear SVC,"(1364, 56537)",400,100,12,0.01,0.4264487369985141,species_recall
6.01,Linear SVC,"(1364, 56537)",400,100,12,0.1,0.4264487369985141,species_recall
6.01,Linear SVC,"(1364, 56537)",400,100,12,1,0.4264487369985141,species_recall
6.01,Linear SVC,"(1364, 56537)",400,100,12,10,0.4264487369985141,species_recall
6.01,Linear SVC,"(1364, 56537)",400,100,12,100,0.4264487369985141,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,0.01,0.6875,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,0.1,0.6614583333333334,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,1,0.6532738095238095,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,10,0.6502976190476191,species_recall
6.01,Linear SVC,"(2727, 1600)",400,200,1,100,0.6495535714285714,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,0.01,0.7351190476190477,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,0.1,0.7254464285714286,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,1,0.7232142857142857,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,10,0.7224702380952381,species_recall
6.01,Linear SVC,"(2727, 3200)",400,200,2,100,0.7224702380952381,species_recall
6.01,Linear SVC,"(2727, 25522)",400,200,4,0.01,0.8013392857142857,species_recall
6.01,Linear SVC,"(2727, 25522)",400,200,4,0.1,0.7946428571428571,species_recall
6.01,Linear SVC,"(2727, 25522)",400,200,4,1,0.7946428571428571,species_recall
6.01,Linear SVC,"(2727, 25522)",400,200,4,10,0.7946428571428571,species_recall
6.01,Linear SVC,"(2727, 25522)",400,200,4,100,0.7946428571428571,species_recall
6.01,Linear SVC,"(2727, 118218)",400,200,6,0.01,0.6703869047619048,species_recall
6.01,Linear SVC,"(2727, 118218)",400,200,6,0.1,0.6741071428571429,species_recall
6.01,Linear SVC,"(2727, 118218)",400,200,6,1,0.6763392857142857,species_recall
6.01,Linear SVC,"(2727, 118218)",400,200,6,10,0.6763392857142857,species_recall
6.01,Linear SVC,"(2727, 118218)",400,200,6,100,0.6755952380952381,species_recall
6.01,Linear SVC,"(2727, 138805)",400,200,8,0.01,0.6004464285714286,species_recall
6.01,Linear SVC,"(2727, 138805)",400,200,8,0.1,0.6063988095238095,species_recall
6.01,Linear SVC,"(2727, 138805)",400,200,8,1,0.6078869047619048,species_recall
6.01,Linear SVC,"(2727, 138805)",400,200,8,10,0.6071428571428571,species_recall
6.01,Linear SVC,"(2727, 138805)",400,200,8,100,0.6071428571428571,species_recall
6.01,Linear SVC,"(2727, 117880)",400,200,10,0.01,0.5379464285714286,species_recall
6.01,Linear SVC,"(2727, 117880)",400,200,10,0.1,0.5394345238095238,species_recall
6.01,Linear SVC,"(2727, 117880)",400,200,10,1,0.5565476190476191,species_recall
6.01,Linear SVC,"(2727, 117880)",400,200,10,10,0.5565476190476191,species_recall
6.01,Linear SVC,"(2727, 117880)",400,200,10,100,0.5565476190476191,species_recall
6.01,Linear SVC,"(2727, 97890)",400,200,12,0.01,0.5736607142857143,species_recall
6.01,Linear SVC,"(2727, 97890)",400,200,12,0.1,0.5736607142857143,species_recall
6.01,Linear SVC,"(2727, 97890)",400,200,12,1,0.5744047619047619,species_recall
6.01,Linear SVC,"(2727, 97890)",400,200,12,10,0.5744047619047619,species_recall
6.01,Linear SVC,"(2727, 97890)",400,200,12,100,0.5744047619047619,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,0.01,0.744324525493115,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,0.1,0.7406029028656494,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,1,0.7372534425009304,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,10,0.7294380349832527,species_recall
6.01,Linear SVC,"(5454, 1600)",400,400,1,100,0.6665426125790844,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,0.01,0.8280610346110905,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,0.1,0.8139188686267212,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,1,0.8101972459992557,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,10,0.809080759211016,species_recall
6.01,Linear SVC,"(5454, 3200)",400,400,2,100,0.8083364346855229,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,0.01,0.8879791589132862,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,0.1,0.8846296985485672,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,1,0.8846296985485672,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,10,0.8842575362858206,species_recall
6.01,Linear SVC,"(5454, 25592)",400,400,4,100,0.8842575362858206,species_recall
6.01,Linear SVC,"(5454, 149367)",400,400,6,0.01,0.8172683289914403,species_recall
6.01,Linear SVC,"(5454, 149367)",400,400,6,0.1,0.8232229251953852,species_recall
6.01,Linear SVC,"(5454, 149367)",400,400,6,1,0.8232229251953852,species_recall
6.01,Linear SVC,"(5454, 149367)",400,400,6,10,0.8232229251953852,species_recall
6.01,Linear SVC,"(5454, 149367)",400,400,6,100,0.8232229251953852,species_recall
6.01,Linear SVC,"(5454, 202687)",400,400,8,0.01,0.7476739858578341,species_recall
6.01,Linear SVC,"(5454, 202687)",400,400,8,0.1,0.7499069594343134,species_recall
6.01,Linear SVC,"(5454, 202687)",400,400,8,1,0.7502791216970599,species_recall
6.01,Linear SVC,"(5454, 202687)",400,400,8,10,0.7506512839598065,species_recall
6.01,Linear SVC,"(5454, 202687)",400,400,8,100,0.7506512839598065,species_recall
6.01,Linear SVC,"(5454, 176522)",400,400,10,0.01,0.7126907331596576,species_recall
6.01,Linear SVC,"(5454, 176522)",400,400,10,0.1,0.7063639746929661,species_recall
6.01,Linear SVC,"(5454, 176522)",400,400,10,1,0.7082247860066989,species_recall
6.01,Linear SVC,"(5454, 176522)",400,400,10,10,0.7082247860066989,species_recall
6.01,Linear SVC,"(5454, 176522)",400,400,10,100,0.7082247860066989,species_recall
6.01,Linear SVC,"(5454, 147044)",400,400,12,0.01,0.71566803126163,species_recall
6.01,Linear SVC,"(5454, 147044)",400,400,12,0.1,0.7212504652028284,species_recall
6.01,Linear SVC,"(5454, 147044)",400,400,12,1,0.7208783029400819,species_recall
6.01,Linear SVC,"(5454, 147044)",400,400,12,10,0.7208783029400819,species_recall
6.01,Linear SVC,"(5454, 147044)",400,400,12,100,0.7208783029400819,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,0.01,0.27586206896551724,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,0.1,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,1,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,10,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 400)",100,1,1,100,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 791)",100,1,2,0.01,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 791)",100,1,2,0.1,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 791)",100,1,2,1,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 791)",100,1,2,10,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 791)",100,1,2,100,0.3103448275862069,species_recall
6.01,Linear SVC,"(56, 1696)",100,1,4,0.01,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1696)",100,1,4,0.1,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1696)",100,1,4,1,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1696)",100,1,4,10,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1696)",100,1,4,100,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1332)",100,1,6,0.01,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1332)",100,1,6,0.1,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1332)",100,1,6,1,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1332)",100,1,6,10,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1332)",100,1,6,100,0.06896551724137931,species_recall
6.01,Linear SVC,"(56, 1016)",100,1,8,0.01,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 1016)",100,1,8,0.1,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1016)",100,1,8,1,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1016)",100,1,8,10,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 1016)",100,1,8,100,0.1724137931034483,species_recall
6.01,Linear SVC,"(56, 850)",100,1,10,0.01,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 850)",100,1,10,0.1,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 850)",100,1,10,1,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 850)",100,1,10,10,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 850)",100,1,10,100,0.10344827586206896,species_recall
6.01,Linear SVC,"(56, 680)",100,1,12,0.01,0.2413793103448276,species_recall
6.01,Linear SVC,"(56, 680)",100,1,12,0.1,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 680)",100,1,12,1,0.20689655172413793,species_recall
6.01,Linear SVC,"(56, 680)",100,1,12,10,0.2413793103448276,species_recall
6.01,Linear SVC,"(56, 680)",100,1,12,100,0.20689655172413793,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,0.01,0.40370370370370373,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,0.1,0.35555555555555557,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,1,0.34074074074074073,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,10,0.337037037037037,species_recall
6.01,Linear SVC,"(546, 400)",100,10,1,100,0.3333333333333333,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,0.01,0.4222222222222222,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,0.1,0.3814814814814815,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,1,0.3925925925925926,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,10,0.3888888888888889,species_recall
6.01,Linear SVC,"(546, 800)",100,10,2,100,0.3888888888888889,species_recall
6.01,Linear SVC,"(546, 5694)",100,10,4,0.01,0.4148148148148148,species_recall
6.01,Linear SVC,"(546, 5694)",100,10,4,0.1,0.40370370370370373,species_recall
6.01,Linear SVC,"(546, 5694)",100,10,4,1,0.3962962962962963,species_recall
6.01,Linear SVC,"(546, 5694)",100,10,4,10,0.3962962962962963,species_recall
6.01,Linear SVC,"(546, 5694)",100,10,4,100,0.3962962962962963,species_recall
6.01,Linear SVC,"(546, 10547)",100,10,6,0.01,0.3074074074074074,species_recall
6.01,Linear SVC,"(546, 10547)",100,10,6,0.1,0.3296296296296296,species_recall
6.01,Linear SVC,"(546, 10547)",100,10,6,1,0.3296296296296296,species_recall
6.01,Linear SVC,"(546, 10547)",100,10,6,10,0.3296296296296296,species_recall
6.01,Linear SVC,"(546, 10547)",100,10,6,100,0.3296296296296296,species_recall
6.01,Linear SVC,"(546, 9217)",100,10,8,0.01,0.28888888888888886,species_recall
6.01,Linear SVC,"(546, 9217)",100,10,8,0.1,0.2851851851851852,species_recall
6.01,Linear SVC,"(546, 9217)",100,10,8,1,0.2851851851851852,species_recall
6.01,Linear SVC,"(546, 9217)",100,10,8,10,0.2851851851851852,species_recall
6.01,Linear SVC,"(546, 9217)",100,10,8,100,0.2851851851851852,species_recall
6.01,Linear SVC,"(546, 7792)",100,10,10,0.01,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 7792)",100,10,10,0.1,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 7792)",100,10,10,1,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 7792)",100,10,10,10,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 7792)",100,10,10,100,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 6249)",100,10,12,0.01,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 6249)",100,10,12,0.1,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 6249)",100,10,12,1,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 6249)",100,10,12,10,0.26666666666666666,species_recall
6.01,Linear SVC,"(546, 6249)",100,10,12,100,0.26666666666666666,species_recall
6.01,Linear SVC,"(5454, 400)",100,100,1,0.01,0.48827688872348346,species_recall
6.01,Linear SVC,"(5454, 400)",100,100,1,0.1,0.4897655377744697,species_recall
6.01,Linear SVC,"(5454, 400)",100,100,1,1,0.4905098622999628,species_recall
6.01,Linear SVC,"(5454, 400)",100,100,1,10,0.4116114625976926,species_recall
6.01,Linear SVC,"(5454, 400)",100,100,1,100,0.3855601042054336,species_recall
6.01,Linear SVC,"(5454, 800)",100,100,2,0.01,0.5813174544101228,species_recall
6.01,Linear SVC,"(5454, 800)",100,100,2,0.1,0.5842947525120953,species_recall
6.01,Linear SVC,"(5454, 800)",100,100,2,1,0.5924823222925195,species_recall
6.01,Linear SVC,"(5454, 800)",100,100,2,10,0.5738742091551917,species_recall
6.01,Linear SVC,"(5454, 800)",100,100,2,100,0.5195385187941942,species_recall
6.01,Linear SVC,"(5454, 6398)",100,100,4,0.01,0.7290658727205062,species_recall
6.01,Linear SVC,"(5454, 6398)",100,100,4,0.1,0.735020468924451,species_recall
6.01,Linear SVC,"(5454, 6398)",100,100,4,1,0.7312988462969855,species_recall
6.01,Linear SVC,"(5454, 6398)",100,100,4,10,0.7305545217714924,species_recall
6.01,Linear SVC,"(5454, 6398)",100,100,4,100,0.7305545217714924,species_recall
6.01,Linear SVC,"(5454, 38745)",100,100,6,0.01,0.6951991068105694,species_recall
6.01,Linear SVC,"(5454, 38745)",100,100,6,0.1,0.7018980275400074,species_recall
6.01,Linear SVC,"(5454, 38745)",100,100,6,1,0.7000372162262747,species_recall
6.01,Linear SVC,"(5454, 38745)",100,100,6,10,0.6985485671752885,species_recall
6.01,Linear SVC,"(5454, 38745)",100,100,6,100,0.6985485671752885,species_recall
6.01,Linear SVC,"(5454, 54093)",100,100,8,0.01,0.6531447711202084,species_recall
6.01,Linear SVC,"(5454, 54093)",100,100,8,0.1,0.660215854112393,species_recall
6.01,Linear SVC,"(5454, 54093)",100,100,8,1,0.6587272050614068,species_recall
6.01,Linear SVC,"(5454, 54093)",100,100,8,10,0.6590993673241533,species_recall
6.01,Linear SVC,"(5454, 54093)",100,100,8,100,0.6587272050614068,species_recall
6.01,Linear SVC,"(5454, 49249)",100,100,10,0.01,0.627465574990696,species_recall
6.01,Linear SVC,"(5454, 49249)",100,100,10,0.1,0.6397469296613323,species_recall
6.01,Linear SVC,"(5454, 49249)",100,100,10,1,0.6386304428730927,species_recall
6.01,Linear SVC,"(5454, 49249)",100,100,10,10,0.6386304428730927,species_recall
6.01,Linear SVC,"(5454, 49249)",100,100,10,100,0.6386304428730927,species_recall
6.01,Linear SVC,"(5454, 39810)",100,100,12,0.01,0.6293263863044287,species_recall
6.01,Linear SVC,"(5454, 39810)",100,100,12,0.1,0.6352809825083736,species_recall
6.01,Linear SVC,"(5454, 39810)",100,100,12,1,0.6352809825083736,species_recall
6.01,Linear SVC,"(5454, 39810)",100,100,12,10,0.6352809825083736,species_recall
6.01,Linear SVC,"(5454, 39810)",100,100,12,100,0.6352809825083736,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,0.01,0.49627837737253444,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,0.1,0.4981391886862672,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,1,0.4979531075548939,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,10,0.44938593226646817,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,100,0.389839970227019,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,0.01,0.5911797543729066,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,0.1,0.6038332713062895,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,1,0.6047636769631559,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,10,0.5677335318198735,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,100,0.5003721622627466,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,0.01,0.8466691477484183,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,0.1,0.878489021213249,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,1,0.8699292891700782,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,10,0.8689988835132118,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,100,0.8688128023818384,species_recall
6.01,Linear SVC,"(10908, 44609)",100,200,6,0.01,0.8572757722366952,species_recall
6.01,Linear SVC,"(10908, 44609)",100,200,6,0.1,0.8589505024190547,species_recall
6.01,Linear SVC,"(10908, 44609)",100,200,6,1,0.8572757722366952,species_recall
6.01,Linear SVC,"(10908, 44609)",100,200,6,10,0.857089691105322,species_recall
6.01,Linear SVC,"(10908, 44609)",100,200,6,100,0.857089691105322,species_recall
6.01,Linear SVC,"(10908, 70583)",100,200,8,0.01,0.8291775213993301,species_recall
6.01,Linear SVC,"(10908, 70583)",100,200,8,0.1,0.8291775213993301,species_recall
6.01,Linear SVC,"(10908, 70583)",100,200,8,1,0.8288053591365836,species_recall
6.01,Linear SVC,"(10908, 70583)",100,200,8,10,0.8286192780052103,species_recall
6.01,Linear SVC,"(10908, 70583)",100,200,8,100,0.8288053591365836,species_recall
6.01,Linear SVC,"(10908, 66019)",100,200,10,0.01,0.8180126535169334,species_recall
6.01,Linear SVC,"(10908, 66019)",100,200,10,0.1,0.8230368440640119,species_recall
6.01,Linear SVC,"(10908, 66019)",100,200,10,1,0.8230368440640119,species_recall
6.01,Linear SVC,"(10908, 66019)",100,200,10,10,0.8230368440640119,species_recall
6.01,Linear SVC,"(10908, 66019)",100,200,10,100,0.8230368440640119,species_recall
6.01,Linear SVC,"(10908, 53528)",100,200,12,0.01,0.8135467063639747,species_recall
6.01,Linear SVC,"(10908, 53528)",100,200,12,0.1,0.8135467063639747,species_recall
6.01,Linear SVC,"(10908, 53528)",100,200,12,1,0.8135467063639747,species_recall
6.01,Linear SVC,"(10908, 53528)",100,200,12,10,0.8135467063639747,species_recall
6.01,Linear SVC,"(10908, 53528)",100,200,12,100,0.8135467063639747,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,0.01,0.4967898018051549,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,0.1,0.49669675258211593,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,1,0.495952358797804,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,10,0.43705220061412486,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,100,0.4127663534009491,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,0.01,0.6176607425327999,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,0.1,0.6160789057411371,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,1,0.6157067088489812,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,10,0.5908625662975714,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,100,0.5020005582953382,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,0.01,0.9331906578580069,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,0.1,0.9738531683260445,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,1,0.9740392667721225,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,10,0.9737601191030055,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,100,0.9737601191030055,species_recall
6.01,Linear SVC,"(21817, 46696)",100,400,6,0.01,0.9570112589559877,species_recall
6.01,Linear SVC,"(21817, 46696)",100,400,6,0.1,0.9632455568995999,species_recall
6.01,Linear SVC,"(21817, 46696)",100,400,6,1,0.9630594584535219,species_recall
6.01,Linear SVC,"(21817, 46696)",100,400,6,10,0.962873360007444,species_recall
6.01,Linear SVC,"(21817, 46696)",100,400,6,100,0.962873360007444,species_recall
6.01,Linear SVC,"(21817, 77741)",100,400,8,0.01,0.9580348004094166,species_recall
6.01,Linear SVC,"(21817, 77741)",100,400,8,0.1,0.9588722434167675,species_recall
6.01,Linear SVC,"(21817, 77741)",100,400,8,1,0.9588722434167675,species_recall
6.01,Linear SVC,"(21817, 77741)",100,400,8,10,0.9586861449706895,species_recall
6.01,Linear SVC,"(21817, 77741)",100,400,8,100,0.9586861449706895,species_recall
6.01,Linear SVC,"(21817, 73484)",100,400,10,0.01,0.9599888340932353,species_recall
6.01,Linear SVC,"(21817, 73484)",100,400,10,0.1,0.9615706708848981,species_recall
6.01,Linear SVC,"(21817, 73484)",100,400,10,1,0.9615706708848981,species_recall
6.01,Linear SVC,"(21817, 73484)",100,400,10,10,0.9615706708848981,species_recall
6.01,Linear SVC,"(21817, 73484)",100,400,10,100,0.9615706708848981,species_recall
6.01,Linear SVC,"(21817, 59681)",100,400,12,0.01,0.9523587978040383,species_recall
6.01,Linear SVC,"(21817, 59681)",100,400,12,0.1,0.9528240439192333,species_recall
6.01,Linear SVC,"(21817, 59681)",100,400,12,1,0.9528240439192333,species_recall
6.01,Linear SVC,"(21817, 59681)",100,400,12,10,0.9528240439192333,species_recall
