experiment,category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
1.2,multiclass,Random Forest,400,200,7,10,500,0.266369048
1.2,multiclass,Random Forest,400,200,9,18,450,0.266369048
1.2,multiclass,Random Forest,400,200,11,14,150,0.266369048
1.2,multiclass,Random Forest,400,200,11,16,200,0.266369048
1.2,multiclass,Random Forest,400,200,11,16,450,0.266369048
1.2,multiclass,Random Forest,400,200,11,16,500,0.266369048
1.2,multiclass,Random Forest,400,200,13,14,100,0.266369048
1.2,multiclass,Random Forest,400,200,15,18,450,0.266369048
1.2,multiclass,Random Forest,400,200,15,18,500,0.266369048
1.2,multiclass,Random Forest,400,200,17,18,300,0.266369048
1.2,multiclass,Random Forest,400,200,19,18,200,0.266369048
1.2,multiclass,Random Forest,400,100,7,10,300,0.265973254
1.2,multiclass,Random Forest,400,100,7,10,350,0.265973254
1.2,multiclass,Random Forest,400,100,11,14,200,0.265973254
1.2,multiclass,Random Forest,400,100,11,14,250,0.265973254
1.2,multiclass,Random Forest,400,100,17,14,300,0.265973254
1.2,multiclass,Random Forest,400,100,17,16,250,0.265973254
1.2,multiclass,Random Forest,400,100,17,18,500,0.265973254
1.2,multiclass,Random Forest,200,200,9,14,150,0.265723856
1.2,multiclass,Random Forest,200,200,9,18,250,0.265723856
1.2,multiclass,Random Forest,200,100,7,12,300,0.265625
1.2,multiclass,Random Forest,200,100,9,18,250,0.265625
1.2,multiclass,Random Forest,200,100,13,16,100,0.265625
1.2,multiclass,Random Forest,200,100,15,16,150,0.265625
1.2,multiclass,Random Forest,200,100,19,18,100,0.265625
1.2,multiclass,Random Forest,400,200,7,12,250,0.265625
1.2,multiclass,Random Forest,400,200,9,10,100,0.265625
1.2,multiclass,Random Forest,400,200,9,18,400,0.265625
1.2,multiclass,Random Forest,400,200,9,18,500,0.265625
1.2,multiclass,Random Forest,400,200,11,16,350,0.265625
1.2,multiclass,Random Forest,400,200,13,16,500,0.265625
1.2,multiclass,Random Forest,400,200,13,18,200,0.265625
1.2,multiclass,Random Forest,400,200,13,18,300,0.265625
1.2,multiclass,Random Forest,400,200,15,16,350,0.265625
1.2,multiclass,Random Forest,400,200,15,18,350,0.265625
1.2,multiclass,Random Forest,400,200,17,10,100,0.265625
1.2,multiclass,Random Forest,400,200,17,16,350,0.265625
1.2,multiclass,Random Forest,400,200,17,16,500,0.265625
1.2,multiclass,Random Forest,400,200,17,18,450,0.265625
1.2,multiclass,Random Forest,400,200,17,18,500,0.265625
1.2,multiclass,Random Forest,400,200,19,14,100,0.265625
1.2,multiclass,Random Forest,400,200,19,16,200,0.265625
1.2,multiclass,Random Forest,400,200,19,16,450,0.265625
1.2,multiclass,Random Forest,400,200,19,18,400,0.265625
1.2,multiclass,Random Forest,200,200,7,12,250,0.264979531
1.2,multiclass,Random Forest,200,200,11,16,150,0.264979531
1.2,multiclass,Random Forest,200,200,13,18,150,0.264979531
1.2,multiclass,Random Forest,200,100,7,10,50,0.264880952
1.2,multiclass,Random Forest,200,100,7,12,150,0.264880952
1.2,multiclass,Random Forest,200,100,7,12,400,0.264880952
1.2,multiclass,Random Forest,200,100,9,16,300,0.264880952
1.2,multiclass,Random Forest,200,100,9,18,200,0.264880952
1.2,multiclass,Random Forest,200,100,19,18,50,0.264880952
1.2,multiclass,Random Forest,400,200,7,10,300,0.264880952
1.2,multiclass,Random Forest,400,200,9,16,450,0.264880952
1.2,multiclass,Random Forest,400,200,11,14,250,0.264880952
1.2,multiclass,Random Forest,400,200,11,14,350,0.264880952
1.2,multiclass,Random Forest,400,200,11,14,400,0.264880952
1.2,multiclass,Random Forest,400,200,11,18,300,0.264880952
1.2,multiclass,Random Forest,400,200,13,12,100,0.264880952
1.2,multiclass,Random Forest,400,200,13,16,350,0.264880952
1.2,multiclass,Random Forest,400,200,15,14,100,0.264880952
1.2,multiclass,Random Forest,400,200,15,18,250,0.264880952
1.2,multiclass,Random Forest,400,200,15,18,400,0.264880952
1.2,multiclass,Random Forest,400,200,17,14,250,0.264880952
1.2,multiclass,Random Forest,400,200,17,16,300,0.264880952
1.2,multiclass,Random Forest,400,200,17,16,450,0.264880952
1.2,multiclass,Random Forest,400,200,19,18,150,0.264880952
1.2,multiclass,Random Forest,400,200,19,18,300,0.264880952
1.2,multiclass,Random Forest,400,10,3,6,300,0.264705882
1.2,multiclass,Random Forest,400,10,3,6,500,0.264705882
1.2,multiclass,Random Forest,400,10,3,10,200,0.264705882
1.2,multiclass,Random Forest,400,10,3,14,50,0.264705882
1.2,multiclass,Random Forest,400,10,3,14,150,0.264705882
1.2,multiclass,Random Forest,400,10,3,14,250,0.264705882
1.2,multiclass,Random Forest,400,10,3,16,250,0.264705882
1.2,multiclass,Random Forest,400,10,3,16,400,0.264705882
1.2,multiclass,Random Forest,400,10,5,6,100,0.264705882
1.2,multiclass,Random Forest,400,10,5,8,50,0.264705882
1.2,multiclass,Random Forest,400,10,5,8,300,0.264705882
1.2,multiclass,Random Forest,400,10,5,8,350,0.264705882
1.2,multiclass,Random Forest,400,10,5,8,450,0.264705882
1.2,multiclass,Random Forest,400,10,5,10,50,0.264705882
1.2,multiclass,Random Forest,400,10,5,10,100,0.264705882
1.2,multiclass,Random Forest,400,10,5,10,300,0.264705882
1.2,multiclass,Random Forest,400,10,5,10,350,0.264705882
1.2,multiclass,Random Forest,400,10,5,10,450,0.264705882
1.2,multiclass,Random Forest,400,10,5,12,50,0.264705882
1.2,multiclass,Random Forest,400,10,5,12,100,0.264705882
1.2,multiclass,Random Forest,400,10,5,12,300,0.264705882
1.2,multiclass,Random Forest,400,10,5,12,350,0.264705882
1.2,multiclass,Random Forest,400,10,5,14,300,0.264705882
1.2,multiclass,Random Forest,400,10,5,16,450,0.264705882
1.2,multiclass,Random Forest,400,10,5,18,150,0.264705882
1.2,multiclass,Random Forest,400,10,5,18,200,0.264705882
1.2,multiclass,Random Forest,200,200,7,6,100,0.264607369
1.2,multiclass,Random Forest,200,200,7,8,200,0.264607369
1.2,multiclass,Random Forest,200,200,15,18,100,0.264607369
1.2,multiclass,Random Forest,200,200,17,16,150,0.264607369
1.2,multiclass,Random Forest,400,100,7,8,450,0.26448737
1.2,multiclass,Random Forest,400,100,7,12,250,0.26448737
1.2,multiclass,Random Forest,400,100,7,14,200,0.26448737
1.2,multiclass,Random Forest,400,100,11,18,450,0.26448737
1.2,multiclass,Random Forest,400,100,15,18,250,0.26448737
1.2,multiclass,Random Forest,400,100,17,18,200,0.26448737
1.2,multiclass,Random Forest,400,100,19,18,200,0.26448737
1.2,multiclass,Random Forest,200,200,15,16,150,0.264235207
1.2,multiclass,Random Forest,200,100,7,8,200,0.264136905
1.2,multiclass,Random Forest,200,100,11,16,100,0.264136905
1.2,multiclass,Random Forest,200,100,11,18,250,0.264136905
1.2,multiclass,Random Forest,200,100,11,18,300,0.264136905
1.2,multiclass,Random Forest,200,100,11,18,450,0.264136905
1.2,multiclass,Random Forest,200,100,13,18,350,0.264136905
1.2,multiclass,Random Forest,200,100,15,18,50,0.264136905
1.2,multiclass,Random Forest,400,200,9,16,250,0.264136905
1.2,multiclass,Random Forest,400,200,9,16,500,0.264136905
1.2,multiclass,Random Forest,400,200,11,14,450,0.264136905
1.2,multiclass,Random Forest,400,200,11,16,300,0.264136905
1.2,multiclass,Random Forest,400,200,11,18,50,0.264136905
1.2,multiclass,Random Forest,400,200,13,16,200,0.264136905
1.2,multiclass,Random Forest,400,200,13,16,250,0.264136905
1.2,multiclass,Random Forest,400,200,15,16,500,0.264136905
1.2,multiclass,Random Forest,400,200,15,18,50,0.264136905
1.2,multiclass,Random Forest,400,200,17,14,200,0.264136905
1.2,multiclass,Random Forest,400,200,17,16,150,0.264136905
1.2,multiclass,Random Forest,400,200,19,14,500,0.264136905
1.2,multiclass,Random Forest,400,200,19,16,150,0.264136905
1.2,multiclass,Random Forest,400,200,19,16,400,0.264136905
1.2,multiclass,Random Forest,200,200,7,10,150,0.263863044
1.2,multiclass,Random Forest,200,200,9,18,50,0.263863044
1.2,multiclass,Random Forest,200,200,11,18,100,0.263863044
1.2,multiclass,Random Forest,200,200,7,8,50,0.263490882
1.2,multiclass,Random Forest,200,100,9,12,100,0.263392857
1.2,multiclass,Random Forest,200,100,9,16,250,0.263392857
1.2,multiclass,Random Forest,200,100,9,16,400,0.263392857
1.2,multiclass,Random Forest,200,100,9,18,50,0.263392857
1.2,multiclass,Random Forest,200,100,11,12,150,0.263392857
1.2,multiclass,Random Forest,200,100,11,18,500,0.263392857
1.2,multiclass,Random Forest,200,100,15,14,150,0.263392857
1.2,multiclass,Random Forest,200,100,17,16,100,0.263392857
1.2,multiclass,Random Forest,200,100,19,16,100,0.263392857
1.2,multiclass,Random Forest,400,200,9,16,400,0.263392857
1.2,multiclass,Random Forest,400,200,9,18,350,0.263392857
1.2,multiclass,Random Forest,400,200,11,12,150,0.263392857
1.2,multiclass,Random Forest,400,200,11,12,400,0.263392857
1.2,multiclass,Random Forest,400,200,11,16,50,0.263392857
1.2,multiclass,Random Forest,400,200,13,10,100,0.263392857
1.2,multiclass,Random Forest,400,200,13,12,500,0.263392857
1.2,multiclass,Random Forest,400,200,13,14,250,0.263392857
1.2,multiclass,Random Forest,400,200,13,14,350,0.263392857
1.2,multiclass,Random Forest,400,200,13,14,450,0.263392857
1.2,multiclass,Random Forest,400,200,13,14,500,0.263392857
1.2,multiclass,Random Forest,400,200,15,16,400,0.263392857
1.2,multiclass,Random Forest,400,200,15,16,450,0.263392857
1.2,multiclass,Random Forest,400,200,15,18,200,0.263392857
1.2,multiclass,Random Forest,400,200,17,8,100,0.263392857
1.2,multiclass,Random Forest,400,200,17,12,250,0.263392857
1.2,multiclass,Random Forest,400,200,17,14,50,0.263392857
1.2,multiclass,Random Forest,400,200,17,16,400,0.263392857
1.2,multiclass,Random Forest,400,200,19,16,300,0.263392857
1.2,multiclass,Random Forest,400,200,19,18,50,0.263392857
1.2,multiclass,Random Forest,400,200,19,18,250,0.263392857
1.2,multiclass,Random Forest,200,200,9,12,150,0.26311872
1.2,multiclass,Random Forest,200,200,9,18,400,0.26311872
1.2,multiclass,Random Forest,200,200,11,14,150,0.26311872
1.2,multiclass,Random Forest,200,200,19,16,100,0.26311872
1.2,multiclass,Random Forest,400,100,7,6,400,0.263001486
1.2,multiclass,Random Forest,400,100,7,6,450,0.263001486
1.2,multiclass,Random Forest,400,100,7,8,400,0.263001486
1.2,multiclass,Random Forest,400,100,7,10,250,0.263001486
1.2,multiclass,Random Forest,400,100,7,16,150,0.263001486
1.2,multiclass,Random Forest,400,100,9,18,450,0.263001486
1.2,multiclass,Random Forest,400,100,11,18,150,0.263001486
1.2,multiclass,Random Forest,400,100,13,16,500,0.263001486
1.2,multiclass,Random Forest,400,100,13,18,450,0.263001486
1.2,multiclass,Random Forest,400,100,15,18,300,0.263001486
1.2,multiclass,Random Forest,400,100,15,18,500,0.263001486
1.2,multiclass,Random Forest,400,100,17,14,250,0.263001486
1.2,multiclass,Random Forest,400,100,17,16,200,0.263001486
1.2,multiclass,Random Forest,400,100,17,18,450,0.263001486
1.2,multiclass,Random Forest,400,100,19,16,250,0.263001486
1.2,multiclass,Random Forest,200,100,7,10,450,0.26264881
1.2,multiclass,Random Forest,200,100,9,16,500,0.26264881
1.2,multiclass,Random Forest,200,100,11,16,250,0.26264881
1.2,multiclass,Random Forest,200,100,11,18,350,0.26264881
1.2,multiclass,Random Forest,200,100,11,18,400,0.26264881
1.2,multiclass,Random Forest,200,100,13,14,150,0.26264881
1.2,multiclass,Random Forest,200,100,13,16,50,0.26264881
1.2,multiclass,Random Forest,200,100,13,18,200,0.26264881
1.2,multiclass,Random Forest,200,100,13,18,400,0.26264881
1.2,multiclass,Random Forest,200,100,15,12,150,0.26264881
1.2,multiclass,Random Forest,200,100,15,14,100,0.26264881
1.2,multiclass,Random Forest,200,100,15,16,50,0.26264881
1.2,multiclass,Random Forest,200,100,15,16,300,0.26264881
1.2,multiclass,Random Forest,200,100,15,18,300,0.26264881
1.2,multiclass,Random Forest,200,100,17,16,250,0.26264881
1.2,multiclass,Random Forest,200,100,17,18,250,0.26264881
1.2,multiclass,Random Forest,400,200,7,8,200,0.26264881
1.2,multiclass,Random Forest,400,200,7,10,150,0.26264881
1.2,multiclass,Random Forest,400,200,9,14,150,0.26264881
1.2,multiclass,Random Forest,400,200,9,16,50,0.26264881
1.2,multiclass,Random Forest,400,200,9,16,200,0.26264881
1.2,multiclass,Random Forest,400,200,9,16,350,0.26264881
1.2,multiclass,Random Forest,400,200,11,14,200,0.26264881
1.2,multiclass,Random Forest,400,200,11,14,500,0.26264881
1.2,multiclass,Random Forest,400,200,13,16,300,0.26264881
1.2,multiclass,Random Forest,400,200,15,14,350,0.26264881
1.2,multiclass,Random Forest,400,200,15,18,300,0.26264881
1.2,multiclass,Random Forest,400,200,17,14,350,0.26264881
1.2,multiclass,Random Forest,400,200,17,14,500,0.26264881
1.2,multiclass,Random Forest,400,200,19,12,100,0.26264881
1.2,multiclass,Random Forest,400,200,19,14,200,0.26264881
1.2,multiclass,Random Forest,400,200,19,14,450,0.26264881
1.2,multiclass,Random Forest,200,200,9,16,50,0.262374395
1.2,multiclass,Random Forest,200,200,7,10,450,0.262002233
1.2,multiclass,Random Forest,200,200,9,16,250,0.262002233
1.2,multiclass,Random Forest,200,200,11,12,150,0.262002233
1.2,multiclass,Random Forest,200,200,15,16,100,0.262002233
1.2,multiclass,Random Forest,200,200,19,18,50,0.262002233
1.2,multiclass,Random Forest,200,100,7,12,500,0.261904762
1.2,multiclass,Random Forest,200,100,9,10,100,0.261904762
1.2,multiclass,Random Forest,200,100,9,16,450,0.261904762
1.2,multiclass,Random Forest,200,100,11,10,150,0.261904762
1.2,multiclass,Random Forest,200,100,11,14,200,0.261904762
1.2,multiclass,Random Forest,200,100,11,14,250,0.261904762
1.2,multiclass,Random Forest,200,100,11,16,300,0.261904762
1.2,multiclass,Random Forest,200,100,11,16,450,0.261904762
1.2,multiclass,Random Forest,200,100,13,14,50,0.261904762
1.2,multiclass,Random Forest,200,100,15,18,450,0.261904762
1.2,multiclass,Random Forest,200,100,17,16,400,0.261904762
1.2,multiclass,Random Forest,200,100,17,18,200,0.261904762
1.2,multiclass,Random Forest,200,100,17,18,400,0.261904762
1.2,multiclass,Random Forest,200,100,19,18,400,0.261904762
1.2,multiclass,Random Forest,400,200,7,8,450,0.261904762
1.2,multiclass,Random Forest,400,200,7,10,400,0.261904762
1.2,multiclass,Random Forest,400,200,9,18,300,0.261904762
1.2,multiclass,Random Forest,400,200,11,12,350,0.261904762
1.2,multiclass,Random Forest,400,200,11,14,100,0.261904762
1.2,multiclass,Random Forest,400,200,13,10,500,0.261904762
1.2,multiclass,Random Forest,400,200,13,12,350,0.261904762
1.2,multiclass,Random Forest,400,200,13,12,450,0.261904762
1.2,multiclass,Random Forest,400,200,13,14,200,0.261904762
1.2,multiclass,Random Forest,400,200,13,18,50,0.261904762
1.2,multiclass,Random Forest,400,200,17,12,50,0.261904762
1.2,multiclass,Random Forest,400,200,17,14,150,0.261904762
1.2,multiclass,Random Forest,400,200,17,14,300,0.261904762
1.2,multiclass,Random Forest,400,200,17,14,450,0.261904762
1.2,multiclass,Random Forest,400,200,19,14,150,0.261904762
1.2,multiclass,Random Forest,400,200,19,14,350,0.261904762
1.2,multiclass,Random Forest,200,200,7,10,300,0.261630071
1.2,multiclass,Random Forest,200,200,9,18,200,0.261630071
1.2,multiclass,Random Forest,200,200,17,14,150,0.261630071
1.2,multiclass,Random Forest,400,100,7,6,300,0.261515602
1.2,multiclass,Random Forest,400,100,7,6,350,0.261515602
1.2,multiclass,Random Forest,400,100,7,10,200,0.261515602
1.2,multiclass,Random Forest,400,100,7,12,200,0.261515602
1.2,multiclass,Random Forest,400,100,9,18,400,0.261515602
1.2,multiclass,Random Forest,400,100,11,10,300,0.261515602
1.2,multiclass,Random Forest,400,100,11,16,500,0.261515602
1.2,multiclass,Random Forest,400,100,11,18,500,0.261515602
1.2,multiclass,Random Forest,400,100,13,16,450,0.261515602
1.2,multiclass,Random Forest,400,100,17,14,200,0.261515602
1.2,multiclass,Random Forest,400,100,17,16,500,0.261515602
1.2,multiclass,Random Forest,400,100,19,18,500,0.261515602
1.2,multiclass,Random Forest,200,200,17,18,100,0.261257908
1.2,multiclass,Random Forest,200,200,19,14,100,0.261257908
1.2,multiclass,Random Forest,200,100,7,8,50,0.261160714
1.2,multiclass,Random Forest,200,100,7,10,150,0.261160714
1.2,multiclass,Random Forest,200,100,7,10,300,0.261160714
1.2,multiclass,Random Forest,200,100,7,10,350,0.261160714
1.2,multiclass,Random Forest,200,100,9,14,400,0.261160714
1.2,multiclass,Random Forest,200,100,9,14,450,0.261160714
1.2,multiclass,Random Forest,200,100,9,16,200,0.261160714
1.2,multiclass,Random Forest,200,100,11,14,100,0.261160714
1.2,multiclass,Random Forest,200,100,11,16,400,0.261160714
1.2,multiclass,Random Forest,200,100,11,18,50,0.261160714
1.2,multiclass,Random Forest,200,100,13,14,100,0.261160714
1.2,multiclass,Random Forest,200,100,13,18,250,0.261160714
1.2,multiclass,Random Forest,200,100,13,18,300,0.261160714
1.2,multiclass,Random Forest,200,100,13,18,500,0.261160714
1.2,multiclass,Random Forest,200,100,15,14,50,0.261160714
1.2,multiclass,Random Forest,200,100,15,16,250,0.261160714
1.2,multiclass,Random Forest,200,100,15,16,450,0.261160714
1.2,multiclass,Random Forest,200,100,15,18,250,0.261160714
1.2,multiclass,Random Forest,200,100,17,14,100,0.261160714
1.2,multiclass,Random Forest,200,100,17,16,350,0.261160714
1.2,multiclass,Random Forest,200,100,17,16,450,0.261160714
1.2,multiclass,Random Forest,200,100,17,18,50,0.261160714
1.2,multiclass,Random Forest,200,100,17,18,350,0.261160714
1.2,multiclass,Random Forest,200,100,17,18,450,0.261160714
1.2,multiclass,Random Forest,200,100,17,18,500,0.261160714
1.2,multiclass,Random Forest,200,100,19,14,100,0.261160714
1.2,multiclass,Random Forest,200,100,19,16,50,0.261160714
1.2,multiclass,Random Forest,400,200,9,14,250,0.261160714
1.2,multiclass,Random Forest,400,200,11,14,300,0.261160714
1.2,multiclass,Random Forest,400,200,15,12,100,0.261160714
1.2,multiclass,Random Forest,400,200,15,14,500,0.261160714
1.2,multiclass,Random Forest,400,200,15,16,300,0.261160714
1.2,multiclass,Random Forest,400,200,19,14,400,0.261160714
1.2,multiclass,Random Forest,200,200,13,16,150,0.260885746
1.2,multiclass,Random Forest,200,200,7,10,400,0.260513584
1.2,multiclass,Random Forest,200,200,7,10,500,0.260513584
1.2,multiclass,Random Forest,200,200,11,18,300,0.260513584
1.2,multiclass,Random Forest,200,200,15,14,150,0.260513584
1.2,multiclass,Random Forest,200,100,7,10,400,0.260416667
1.2,multiclass,Random Forest,200,100,7,12,250,0.260416667
1.2,multiclass,Random Forest,200,100,9,16,50,0.260416667
1.2,multiclass,Random Forest,200,100,11,14,300,0.260416667
1.2,multiclass,Random Forest,200,100,11,14,350,0.260416667
1.2,multiclass,Random Forest,200,100,11,16,350,0.260416667
1.2,multiclass,Random Forest,200,100,11,16,500,0.260416667
1.2,multiclass,Random Forest,200,100,13,12,100,0.260416667
1.2,multiclass,Random Forest,200,100,13,16,250,0.260416667
1.2,multiclass,Random Forest,200,100,13,18,450,0.260416667
1.2,multiclass,Random Forest,200,100,15,18,350,0.260416667
1.2,multiclass,Random Forest,200,100,15,18,400,0.260416667
1.2,multiclass,Random Forest,200,100,15,18,500,0.260416667
1.2,multiclass,Random Forest,200,100,17,12,100,0.260416667
1.2,multiclass,Random Forest,200,100,17,14,450,0.260416667
1.2,multiclass,Random Forest,200,100,17,16,150,0.260416667
1.2,multiclass,Random Forest,200,100,17,16,500,0.260416667
1.2,multiclass,Random Forest,200,100,17,18,300,0.260416667
1.2,multiclass,Random Forest,200,100,19,18,150,0.260416667
1.2,multiclass,Random Forest,200,100,19,18,500,0.260416667
1.2,multiclass,Random Forest,400,200,7,8,500,0.260416667
1.2,multiclass,Random Forest,400,200,9,8,100,0.260416667
1.2,multiclass,Random Forest,400,200,11,12,250,0.260416667
1.2,multiclass,Random Forest,400,200,11,12,500,0.260416667
1.2,multiclass,Random Forest,400,200,11,14,50,0.260416667
1.2,multiclass,Random Forest,400,200,13,10,350,0.260416667
1.2,multiclass,Random Forest,400,200,13,12,250,0.260416667
1.2,multiclass,Random Forest,400,200,13,14,300,0.260416667
1.2,multiclass,Random Forest,400,200,15,14,450,0.260416667
1.2,multiclass,Random Forest,400,200,15,16,200,0.260416667
1.2,multiclass,Random Forest,400,200,17,12,200,0.260416667
1.2,multiclass,Random Forest,400,200,17,12,500,0.260416667
1.2,multiclass,Random Forest,400,200,17,14,400,0.260416667
1.2,multiclass,Random Forest,400,200,19,12,350,0.260416667
1.2,multiclass,Random Forest,400,200,19,12,500,0.260416667
1.2,multiclass,Random Forest,400,200,19,14,50,0.260416667
1.2,multiclass,Random Forest,400,200,19,14,300,0.260416667
1.2,multiclass,Random Forest,400,200,19,16,50,0.260416667
1.2,multiclass,Random Forest,400,200,19,16,250,0.260416667
1.2,multiclass,Random Forest,200,200,7,8,350,0.260141422
1.2,multiclass,Random Forest,200,200,9,14,100,0.260141422
1.2,multiclass,Random Forest,200,200,13,18,100,0.260141422
1.2,multiclass,Random Forest,200,200,15,18,50,0.260141422
1.2,multiclass,Random Forest,400,100,7,8,300,0.260029718
1.2,multiclass,Random Forest,400,100,7,8,350,0.260029718
1.2,multiclass,Random Forest,400,100,7,14,150,0.260029718
1.2,multiclass,Random Forest,400,100,9,16,450,0.260029718
1.2,multiclass,Random Forest,400,100,11,12,200,0.260029718
1.2,multiclass,Random Forest,400,100,11,12,250,0.260029718
1.2,multiclass,Random Forest,400,100,11,14,500,0.260029718
1.2,multiclass,Random Forest,400,100,11,16,450,0.260029718
1.2,multiclass,Random Forest,400,100,13,14,250,0.260029718
1.2,multiclass,Random Forest,400,100,15,16,250,0.260029718
1.2,multiclass,Random Forest,400,100,15,16,300,0.260029718
1.2,multiclass,Random Forest,400,100,15,18,450,0.260029718
1.2,multiclass,Random Forest,400,100,17,16,450,0.260029718
1.2,multiclass,Random Forest,400,100,19,14,300,0.260029718
1.2,multiclass,Random Forest,400,100,19,18,450,0.260029718
1.2,multiclass,Random Forest,200,200,9,16,400,0.259769259
1.2,multiclass,Random Forest,200,100,9,14,250,0.259672619
1.2,multiclass,Random Forest,200,100,9,16,350,0.259672619
1.2,multiclass,Random Forest,200,100,11,14,400,0.259672619
1.2,multiclass,Random Forest,200,100,11,14,500,0.259672619
1.2,multiclass,Random Forest,200,100,11,16,50,0.259672619
1.2,multiclass,Random Forest,200,100,13,10,100,0.259672619
1.2,multiclass,Random Forest,200,100,13,16,200,0.259672619
1.2,multiclass,Random Forest,200,100,13,16,300,0.259672619
1.2,multiclass,Random Forest,200,100,13,16,400,0.259672619
1.2,multiclass,Random Forest,200,100,13,16,450,0.259672619
1.2,multiclass,Random Forest,200,100,15,12,50,0.259672619
1.2,multiclass,Random Forest,200,100,15,12,100,0.259672619
1.2,multiclass,Random Forest,200,100,15,16,400,0.259672619
1.2,multiclass,Random Forest,200,100,15,16,500,0.259672619
1.2,multiclass,Random Forest,200,100,15,18,200,0.259672619
1.2,multiclass,Random Forest,200,100,17,12,400,0.259672619
1.2,multiclass,Random Forest,200,100,17,14,350,0.259672619
1.2,multiclass,Random Forest,200,100,17,14,400,0.259672619
1.2,multiclass,Random Forest,200,100,17,16,50,0.259672619
1.2,multiclass,Random Forest,200,100,17,16,200,0.259672619
1.2,multiclass,Random Forest,200,100,19,12,100,0.259672619
1.2,multiclass,Random Forest,400,200,7,6,200,0.259672619
1.2,multiclass,Random Forest,400,200,7,8,350,0.259672619
1.2,multiclass,Random Forest,400,200,9,14,400,0.259672619
1.2,multiclass,Random Forest,400,200,11,12,450,0.259672619
1.2,multiclass,Random Forest,400,200,13,16,50,0.259672619
1.2,multiclass,Random Forest,400,200,15,16,50,0.259672619
1.2,multiclass,Random Forest,400,200,15,16,250,0.259672619
1.2,multiclass,Random Forest,400,200,15,18,150,0.259672619
1.2,multiclass,Random Forest,400,200,17,6,100,0.259672619
1.2,multiclass,Random Forest,400,200,17,12,450,0.259672619
1.2,multiclass,Random Forest,400,200,19,12,450,0.259672619
1.2,multiclass,Random Forest,200,200,9,16,200,0.259397097
1.2,multiclass,Random Forest,200,200,17,16,100,0.259397097
1.2,multiclass,Random Forest,200,10,3,8,100,0.259259259
1.2,multiclass,Random Forest,200,10,3,10,50,0.259259259
1.2,multiclass,Random Forest,200,10,5,18,150,0.259259259
1.2,multiclass,Random Forest,200,200,11,16,100,0.259024935
1.2,multiclass,Random Forest,200,200,19,16,50,0.259024935
1.2,multiclass,Random Forest,200,100,9,12,250,0.258928571
1.2,multiclass,Random Forest,200,100,9,12,400,0.258928571
1.2,multiclass,Random Forest,200,100,9,12,450,0.258928571
1.2,multiclass,Random Forest,200,100,11,12,250,0.258928571
1.2,multiclass,Random Forest,200,100,11,12,300,0.258928571
1.2,multiclass,Random Forest,200,100,11,12,350,0.258928571
1.2,multiclass,Random Forest,200,100,11,12,400,0.258928571
1.2,multiclass,Random Forest,200,100,11,12,500,0.258928571
1.2,multiclass,Random Forest,200,100,11,14,50,0.258928571
1.2,multiclass,Random Forest,200,100,11,14,450,0.258928571
1.2,multiclass,Random Forest,200,100,13,14,200,0.258928571
1.2,multiclass,Random Forest,200,100,13,16,350,0.258928571
1.2,multiclass,Random Forest,200,100,15,16,200,0.258928571
1.2,multiclass,Random Forest,200,100,19,16,250,0.258928571
1.2,multiclass,Random Forest,200,100,19,18,200,0.258928571
1.2,multiclass,Random Forest,200,100,19,18,250,0.258928571
1.2,multiclass,Random Forest,400,200,9,14,50,0.258928571
1.2,multiclass,Random Forest,400,200,9,14,500,0.258928571
1.2,multiclass,Random Forest,400,200,9,16,300,0.258928571
1.2,multiclass,Random Forest,400,200,13,12,200,0.258928571
1.2,multiclass,Random Forest,400,200,13,12,300,0.258928571
1.2,multiclass,Random Forest,400,200,15,10,100,0.258928571
1.2,multiclass,Random Forest,400,200,15,12,500,0.258928571
1.2,multiclass,Random Forest,400,200,15,14,50,0.258928571
1.2,multiclass,Random Forest,400,200,15,14,200,0.258928571
1.2,multiclass,Random Forest,400,200,15,14,400,0.258928571
1.2,multiclass,Random Forest,400,200,17,10,50,0.258928571
1.2,multiclass,Random Forest,400,200,19,12,200,0.258928571
1.2,multiclass,Random Forest,400,200,19,12,400,0.258928571
1.2,multiclass,Random Forest,200,200,9,12,100,0.258652773
1.2,multiclass,Random Forest,200,200,9,14,250,0.258652773
1.2,multiclass,Random Forest,200,200,11,18,50,0.258652773
1.2,multiclass,Random Forest,200,200,13,14,150,0.258652773
1.2,multiclass,Random Forest,200,200,13,16,100,0.258652773
1.2,multiclass,Random Forest,200,200,15,14,100,0.258652773
1.2,multiclass,Random Forest,200,200,15,16,50,0.258652773
1.2,multiclass,Random Forest,400,100,7,8,250,0.258543834
1.2,multiclass,Random Forest,400,100,9,16,250,0.258543834
1.2,multiclass,Random Forest,400,100,9,16,400,0.258543834
1.2,multiclass,Random Forest,400,100,11,16,150,0.258543834
1.2,multiclass,Random Forest,400,100,11,18,300,0.258543834
1.2,multiclass,Random Forest,400,100,11,18,400,0.258543834
1.2,multiclass,Random Forest,400,100,13,10,300,0.258543834
1.2,multiclass,Random Forest,400,100,13,12,250,0.258543834
1.2,multiclass,Random Forest,400,100,13,18,150,0.258543834
1.2,multiclass,Random Forest,400,100,13,18,400,0.258543834
1.2,multiclass,Random Forest,400,100,17,12,300,0.258543834
1.2,multiclass,Random Forest,400,100,17,16,350,0.258543834
1.2,multiclass,Random Forest,400,100,17,16,400,0.258543834
